,item_id,item_id
953306439453034088,7.0,
953462047987648131,1.0,
954815542090689184,1.0,
956052809190385691,8.0,
956544764625776175,2.0,
957568611450088821,77.0,3.0
958538661638105407,3.0,
959603728375780372,1.0,
960349992415256412,16.0,
961290842560724908,152.0,11.0
961863219475970968,37.0,5.0
964477642029261757,47.0,1.0
964736209544614546,57.0,2.0
966718056810214617,1.0,
968092513628689468,1.0,
968849750223823540,2.0,
972344180268030804,11.0,
972559671513748723,9.0,
973916949095264186,28.0,
975641453503036046,23.0,
976978776698085066,2.0,
977741588949388015,57.0,1.0
978582851932033402,1.0,
983126864708748150,3.0,
983164719763617936,3.0,
986162197059178173,1.0,
986277048294359025,3.0,
986927624344889313,2.0,
989491576856199111,3.0,
989697407304009843,1.0,
990053947357859658,1.0,
991330051303860281,29.0,1.0
991461282098773930,1.0,
992290683610785542,1.0,
993563937772833577,7.0,
995693496746370198,15.0,1.0
995980279795150415,6.0,
996801394622827581,84.0,4.0
997335194444817072,12.0,
998758235226456807,4.0,
998771524726940791,47.0,3.0
999527098781133935,,1.0
999701079662507028,6.0,
1001694885958011451,16.0,
1002618302480092143,6.0,
1002750591670143319,135.0,2.0
1005205785604619223,2.0,
1007249184034101410,86.0,
1008627184135610637,1.0,
1009409223334015432,66.0,4.0
1010327725878201503,11.0,
1010616975652987765,3.0,
1011118233514724342,112.0,5.0
1013864962436781363,16.0,1.0
1014329306748515768,16.0,
1015759525409310199,2.0,
1019919546405997931,10.0,
1020730454965755805,155.0,1.0
1020931643618879523,914.0,30.0
1022512958546993776,656.0,17.0
1024833054605699864,2.0,
1025186766330531859,2.0,
1025228495643828685,3.0,
1026280928081277920,1.0,
1028418813727373574,74.0,1.0
1028524637120322565,1.0,
1030220988495540030,5.0,
1030904701013797285,2.0,
1031361981570789539,1.0,
1032171733374767163,1.0,
1032234883347476947,659.0,9.0
1032330309325450347,16.0,1.0
1032520200816996684,1.0,
1033583653067124702,10.0,
1036082587307731176,26.0,2.0
1036629326313785033,6.0,
1036713197808613206,1.0,
1037330506270402664,44.0,2.0
1040072254610384050,2.0,
1040531648771745250,1.0,1.0
1040943703136942341,4.0,
1041072915970715317,2.0,
1041615586615777431,8.0,
1041799498621322922,185.0,9.0
1044957006439611211,5.0,
1045013886971300522,6.0,
1045910479231187474,2.0,
1046138178161060643,1.0,
1046710627257147762,352.0,10.0
1047979793462462118,41.0,
1048784488526067055,3.0,
1051013156071216349,8.0,
1052807914307620966,34.0,1.0
1053008030703917951,77.0,6.0
1053361215764585536,1.0,
1053482900656233466,10.0,
1054010216506259620,1.0,
1055142048120413404,1.0,
1057512838495785670,4.0,3.0
1057696529077269538,2.0,
1060720241902468119,3.0,
1061674615358957413,147.0,4.0
1063068866280318503,4.0,
1063878692690524104,1.0,
1067876812982342601,17.0,2.0
1069355410395393963,83.0,4.0
1070358599055469219,158.0,
1071040576370700698,87.0,2.0
1071959334919871406,2.0,1.0
1072633589796516913,1.0,
1072916156463432196,100.0,5.0
1073117778354644916,2.0,
1073239112637046861,7.0,
1074271077745682353,1.0,
1076185317978699809,4.0,
1076288865853767871,20.0,
1076317385569831134,1.0,
1077299567127409743,17.0,
1077603402862679562,1.0,
1078629404517196631,,1.0
1080025121971411712,2.0,
1080109527346437530,87.0,7.0
1080730633373548624,67.0,8.0
1081590148504060525,1.0,
1082295863368536516,25.0,
1082526212188478513,5.0,
1082845994404800137,16.0,
1083380168198412224,63.0,
1083448468962477398,5.0,
1084509826258617592,1.0,
1086785742767486879,1.0,
1088008473831305352,2.0,
1088409636230298686,1.0,
1089251375455543484,2.0,
1093276192649660989,6.0,
1093710751022752245,803.0,32.0
1095082575716290544,7.0,
1095735653460998285,4.0,
1095749982751554957,7.0,
1096522105608878551,30.0,
1097095098221612279,1.0,
1097312767167563789,1.0,
1097939309318304680,257.0,12.0
1098884942046342545,909.0,36.0
1099742607115130943,14.0,
1100546040642340632,18.0,
1101346791589788479,1.0,
1102285532229930463,15.0,
1103092734653606854,43.0,
1103758675386024698,5.0,
1103943442575285718,3.0,
1104228521562445968,1.0,
1104544934140197014,5.0,
1104968940014225962,13.0,1.0
1106630721550708180,15.0,
1107491381804565252,26.0,
1107750753568198804,2.0,
1108523273909684567,3.0,
1108682091053917467,3.0,
1108962112729327192,3.0,
1108988344340910465,2.0,
1110980486034542123,1.0,
1111821409374304985,2.0,
1114449779910786312,12.0,
1115726657591743073,36.0,1.0
1117093521506576326,53.0,1.0
1117147153442220007,18.0,
1117207703930553572,2.0,
1118694608685564065,48.0,1.0
1120321080805439552,73.0,
1120460516615593474,1.0,
1121649958974113109,271.0,22.0
1122726572965313772,1.0,
1122841994045095254,5.0,
1122899287921635504,55.0,2.0
1123212158474073885,1.0,
1123611274287911716,22.0,
1124098235140057204,1.0,
1125072307232323026,154.0,7.0
1125420822204383815,207.0,6.0
1125438953854992700,173.0,8.0
1126900337978216694,2.0,1.0
1128048506449060498,453.0,14.0
1129609628701098827,1.0,
1129856434284034152,25.0,
1132058508708941033,33.0,1.0
1133572582173518954,54.0,2.0
1133643949606771186,289.0,4.0
1135639727013217393,46.0,
1138441479655173189,2.0,
1138805509093313359,178.0,7.0
1138945238701442452,1.0,
1139221594382455051,1.0,
1139592536634181495,30.0,
1139876117874641181,20.0,
1139920584970252071,1.0,
1139956549169649765,71.0,1.0
1140068465330479705,1.0,
1140362579606397128,3.0,
1140513147832821759,1.0,
1142000361006582939,7.0,
1143438630973724099,1.0,
1143941337508417613,10.0,
1144641071596004214,51.0,3.0
1144967920893597946,147.0,5.0
1145720187181120793,219.0,7.0
1146520974464655572,7.0,
1146919136266259670,2.0,
1149173829850452500,3.0,
1149290210363114401,20.0,
1151114057391083772,1.0,
1151141891855694229,46.0,
1153634932734949843,2.0,
1154805038996858400,3.0,
1155051567457895313,2.0,
1155340902603166803,21.0,1.0
1155906630170420838,28.0,
1158692718507585893,11.0,1.0
1159673033404569431,4.0,
1160291151337942196,7.0,
1160715021222857413,21.0,2.0
1161143097672089501,2.0,
1161825047733691554,30.0,
1162748513993565369,80.0,1.0
1165552302607024819,43.0,1.0
1165679704949834472,1.0,
1166023767028593709,2.0,
1166798420346292023,3.0,
1166984291553031438,1.0,
1169356007366669434,15.0,
1170932033502998279,5.0,1.0
1171140458228333440,38.0,1.0
1171263795440815163,1.0,
1171751584265261522,1.0,
1173144151288988718,6.0,
1173767388509651816,1.0,
1174880372826900774,69.0,3.0
1174999798355169815,4.0,
1178148009099760112,25.0,1.0
1179473195140488778,7.0,
1180049998877566776,2.0,
1180596174796485303,12.0,1.0
1180700613305360734,2.0,
1181771193398893423,2.0,
1182250701925113975,141.0,5.0
1183072400938744469,1.0,
1184848498579853479,72.0,2.0
1185569356128469334,21.0,1.0
1185632164298702535,1.0,
1186547889487180446,1.0,1.0
1186993618495083811,3.0,
1188880030647601534,1.0,
1190135023283742198,1.0,
1191518737404293589,2.0,
1194110518028469427,72.0,
1194218662223382200,6.0,
1194288815400207195,5.0,
1194790166749015849,3.0,
1194971912978207961,1.0,
1195889237936629383,,1.0
1196076389804238467,10.0,
1196602745623178460,100.0,4.0
1197097275110237568,1.0,
1197563680360024868,44.0,1.0
1197783513703521233,23.0,
1199767288160032453,12.0,1.0
1201198736620037210,23.0,10.0
1202023636064399571,2.0,
1203013838308038934,17.0,
1203285083496046347,3.0,1.0
1204075894379516924,9.0,2.0
1205333011549479406,2.0,
1206122630232567310,2.0,
1207563772024247788,59.0,4.0
1208047495517675571,12.0,2.0
1211194185406586954,5.0,
1213713046905115661,48.0,2.0
1213976543658103660,1.0,
1214840615108953962,1.0,
1216657718429900592,1.0,
1221028964441711567,16.0,
1221735849831520477,3.0,
1221877997681262264,2.0,
1224017311980898028,8.0,
1224384736421891349,1.0,
1224398885599171033,2.0,
1224513697360825608,4.0,
1225008650238985382,1.0,
1225104636808093965,2.0,
1226361336714804202,1.0,
1227714034063710530,19.0,1.0
1228520882806338426,2.0,
1228736780903668127,3.0,
1231435154406244323,1.0,
1234087397443020871,535.0,24.0
1234790461584596323,4.0,
1235419474802814448,7.0,
1235815585467126162,44.0,3.0
1238441036629097068,26.0,1.0
1238800244966930933,,1.0
1240148588398611418,1.0,
1241827880996305370,172.0,9.0
1242661677901249946,4.0,
1243696131786396023,2.0,
1245301672394587608,14.0,
1245468418050864700,1.0,
1245812733878833497,1.0,
1246921606274236753,5.0,1.0
1248257120530778967,35.0,
1249272284145637431,14.0,1.0
1249322027724869038,54.0,1.0
1249942707709362109,332.0,8.0
1251598203643846340,23.0,2.0
1252400090849781955,7.0,
1255483282605879401,19.0,
1257725797259859395,23.0,
1259578498991790268,9.0,
1260608478066352035,5.0,2.0
1261144218486069646,98.0,4.0
1261351766348516711,1.0,1.0
1261959617620101559,15.0,
1262113694449991435,3.0,
1263234293585714067,10.0,
1263304929030114544,38.0,1.0
1264187472196189386,4.0,
1264646135168487994,1.0,
1265177276468956914,2.0,
1266238721352385899,1.0,
1267257151173466710,1.0,
1267307486541397748,3.0,
1267588281885844006,5.0,
1268246941509278408,41.0,2.0
1268916398922062098,4.0,
1269701123172816019,12.0,
1271084140852039315,197.0,4.0
1272440880792272697,3.0,1.0
1274294820197812412,2.0,1.0
1274618342200900189,5.0,
1281288822078565938,1.0,
1281696762559909844,3.0,
1281747671382887154,32.0,1.0
1287641026897018596,1.0,
1287854774564265834,3.0,1.0
1288984712044687545,2.0,
1289283755452845790,20.0,
1289638908635699692,11.0,
1289758454439045200,168.0,4.0
1289787132978139764,2.0,
1289841634900068923,57.0,
1290231740446630795,6.0,
1290349728296140090,3.0,
1290819958510449664,1.0,
1292043295499992097,1.0,
1295458225974190487,66.0,2.0
1295919931708075256,22.0,
1296205169000260006,521.0,25.0
1297780676867036035,1.0,
1297800345413632198,39.0,2.0
1298402348464631857,6.0,
1299183439254280557,1.0,
1301203986375413853,186.0,9.0
1302013857675804099,1.0,
1304098265988096069,10.0,
1304561153966687695,1.0,
1305052088565661518,1.0,
1306952260481869346,26.0,
1308577731709939324,4.0,
1309816201363267246,1.0,
1311316426412078226,20.0,2.0
1312091116779204188,8.0,
1315086158195324700,15.0,
1319700932396812389,302.0,8.0
1320034095085128519,3.0,
1321469477696382963,1.0,
1322644949907350587,2.0,
1322698066080520906,1.0,
1323128548629017022,140.0,2.0
1323275153928217962,1.0,
1324055857979373909,1.0,
1324408770559563417,2.0,
1324619374798635852,,1.0
1325286126862680576,1.0,
1326557053984892022,2.0,
1327308022038895420,18.0,
1328103490566239692,8.0,1.0
1328334526020812946,1.0,
1328357970270445244,74.0,3.0
1328508562399102223,1.0,
1329058201108051334,7.0,
1331149972640490253,38.0,
1332798840436460008,139.0,6.0
1335171838549467179,6.0,
1335174975705160524,32.0,
1337344372670567327,400.0,19.0
1338535706656785170,16.0,1.0
1339545985516093925,20.0,1.0
1340575985357014011,91.0,1.0
1341130162793687723,3.0,2.0
1341329977639837967,341.0,15.0
1341486743192169868,25.0,
1345735613623613047,2.0,
1346781977180929496,1.0,
1347651987897014471,2.0,
1348106007898457839,6.0,
1348472659081161467,1.0,
1349658709615911326,4.0,
1349987917718412166,6.0,
1350789391676318376,8.0,
1351672979764974961,180.0,7.0
1353152634041425463,2.0,
1355985404992810844,19.0,1.0
1356594553190244432,1.0,
1356691881727425670,1.0,
1357379844373800179,2.0,
1357546135577908322,1.0,
1358431658512640879,111.0,3.0
1359730680203976671,2.0,
1361053469740518978,5.0,1.0
1361944125587910661,2.0,
1362900079228562184,39.0,2.0
1363799998072367170,150.0,4.0
1364824907465995347,448.0,21.0
1364980772314362645,136.0,8.0
1366546831403973397,4.0,
1368571872155068779,1.0,
1369321618153101830,14.0,
1369511152191012401,405.0,8.0
1369598551246948076,6.0,2.0
1369735792287367644,4.0,
1370682672402706535,1.0,
1371247515813689658,49.0,
1371467198391583593,2.0,
1372218386638603673,8.0,
1374590784194985336,1.0,
1375231601963694947,33.0,
1376263845194030130,1.0,
1376345686531500548,88.0,2.0
1377590309683506121,20.0,2.0
1380544775498510615,2.0,
1383886353886782040,420.0,12.0
1385481360909387159,9.0,2.0
1385873380299012380,83.0,3.0
1386950915202653968,2.0,2.0
1387144285199860679,1.0,
1389719903519625832,2.0,
1390653573595252598,1.0,
1391591124980797687,1.0,
1391837741133110103,23.0,1.0
1392724394841001517,1.0,1.0
1394097609415254972,2.0,
1395754554121813716,128.0,1.0
1396104097891500884,1.0,
1397139312194427528,166.0,8.0
1398422170802181049,13.0,3.0
1400022880768266902,6.0,
1400333040394202029,1.0,
1406472188672301988,11.0,
1408289075550632151,103.0,3.0
1408420078373389662,363.0,13.0
1408473356575457311,30.0,
1410138738251054616,3.0,
1410482032358836765,75.0,1.0
1411784795750705055,19.0,1.0
1411883786392520474,23.0,
1411926490558287834,1.0,
1412036648934936874,2.0,
1415048680893593999,11.0,
1415274900560113532,67.0,4.0
1415722746599477109,1.0,
1416808175166587888,38.0,
1417212461119194817,3.0,
1418462868667722239,1.0,
1419484190211664451,8.0,1.0
1419794374008676513,273.0,7.0
1421423857896891340,3.0,
1422208100236302790,179.0,3.0
1422771975624956209,2.0,
1424842842759510054,2.0,
1425222693348750726,13.0,1.0
1425632316960883030,3.0,
1426734154621753416,49.0,3.0
1427993349237066018,1.0,
1428050933211099943,5.0,
1428906863950083938,406.0,14.0
1429502265654706769,110.0,6.0
1431128947892451174,3.0,
1431366799819811851,134.0,4.0
1435122053044182893,136.0,3.0
1435437449116020100,7.0,1.0
1435793674481822989,76.0,2.0
1435800425741699575,8.0,
1435820633188885166,15.0,
1439305446225134646,222.0,7.0
1439421961291595306,19.0,
1439833961541576975,3.0,
1441795893252759625,68.0,5.0
1443595780530520824,12.0,
1443847186951149512,2.0,
1443866628690969070,34.0,
1443919641818929359,3.0,
1444793837110925217,2.0,
1445190724655720853,6.0,
1445835197846697933,9.0,
1446451442366297936,185.0,4.0
1448427750895830337,476.0,22.0
1448456652871946708,13.0,1.0
1448696133740996919,620.0,19.0
1448999287370115549,204.0,4.0
1449720016364046042,14.0,
1451257405986535843,4.0,
1452474993200080181,1.0,
1453189243617447554,79.0,8.0
1453222126665505570,9.0,2.0
1453954829355032631,3.0,
1454556759294703477,65.0,3.0
1455117818802593506,11.0,
1455781585971950196,6.0,
1457058510286640360,10.0,
1457364107931253558,64.0,4.0
1457524057492082784,5.0,
1459085453157777101,215.0,5.0
1460566353242491599,7.0,1.0
1460802356381019390,156.0,7.0
1460960532940752738,1.0,
1461311396629500142,1.0,
1461545586053107071,19.0,
1461728430394082066,97.0,2.0
1461741267897490297,3.0,
1462512792683377926,8.0,
1462829615339693662,3.0,
1463520593366775677,3.0,
1465056486180001327,1.0,
1466207274589169492,163.0,7.0
1466287412978047384,2.0,
1466464396047454872,4.0,
1466760678488880376,4.0,
1467714704674894134,121.0,3.0
1469084703636861668,49.0,2.0
1470109261876849236,54.0,9.0
1470446092674586556,439.0,16.0
1471988921658147596,5.0,1.0
1474602196586658008,41.0,2.0
1476945613998394425,6.0,
1477410832026741496,5.0,
1478689633541035792,1.0,
1479074611924512166,1.0,
1479156168699419814,6.0,
1479181267633128768,1.0,
1479824421647692247,17.0,
1479913111138231654,4.0,
1480206973548816689,168.0,7.0
1481563749488134276,13.0,
1482384563285686471,1.0,
1482974687413594068,1.0,
1485295045983649558,3.0,
1486085874970429197,4.0,
1486711858142799044,8.0,
1487316344673663944,13.0,
1487453893611433465,1.0,
1488641393458471777,6.0,
1488725443997053345,9.0,
1489457678646044619,4.0,
1490223338977353707,4.0,
1490601345949214102,74.0,4.0
1490714933355021325,30.0,1.0
1490898623153128238,28.0,
1491685538587310359,20.0,4.0
1493142633520902363,1.0,
1493145557755164154,3.0,
1494155502027855647,15.0,
1494474503139968923,109.0,4.0
1496191788708003385,146.0,7.0
1497095599362692112,5.0,
1500468187491826239,8.0,
1500553893890698564,5.0,
1502399167133432846,963.0,26.0
1502511023386470338,32.0,2.0
1502825463406595830,3.0,
1504501520269117393,96.0,6.0
1505775492917497660,2.0,
1506407622678487135,56.0,
1506644723925670469,2.0,
1507948276097578293,11.0,1.0
1508974093424826944,75.0,3.0
1508975997370100487,1.0,
1509015407732897218,4.0,
1509149422294873182,1.0,
1509243719082372591,4.0,
1510278704367188633,4.0,
1511889401520141590,5.0,
1512844274463530826,11.0,
1514282224680584795,25.0,1.0
1514756892886422295,2.0,
1514924667254477516,9.0,
1515458850440889543,2.0,
1515607735794860730,26.0,
1516412486889891514,2.0,
1516959242127371212,1.0,
1517306876381850974,1.0,
1517385687599845556,2.0,
1518245511230026958,5.0,2.0
1519543411555287447,297.0,4.0
1520060740934964500,1.0,
1520623083218006507,1.0,
1522048878025605521,52.0,
1522555414702253934,2.0,
1524268743293412082,1.0,
1525630453386400231,42.0,1.0
1525703239665562912,39.0,3.0
1525804994783706626,3.0,1.0
1527439671614231355,15.0,
1527486628581210601,3.0,
1528032735776044707,1.0,
1529856854263221892,21.0,1.0
1530031315351255332,2.0,
1530109498789862543,14.0,
1530544683273107723,66.0,2.0
1530652026830469407,1.0,
1530674325217460635,58.0,2.0
1530809283484636392,6.0,2.0
1532003063735974505,3.0,
1532685390522838697,3.0,
1532843179660021731,1.0,
1533018365105041671,11.0,
1533083196233069630,38.0,2.0
1533535563893870688,3.0,
1534984947146205135,5.0,1.0
1537093099526021742,35.0,1.0
1537400405397645057,17.0,
1539153962306692781,2.0,
1540083579862111167,1.0,
1543010565225898081,1.0,
1543144871018240910,3.0,
1543555359251243902,15.0,1.0
1546194813099364853,55.0,2.0
1546362922594443529,11.0,
1547314154848950636,6.0,
1547860425086977781,66.0,7.0
1548256386170468394,47.0,1.0
1551450162704514039,22.0,2.0
1552790872896584545,3.0,
1554225099353947947,54.0,2.0
1558532432406186957,1.0,
1559371651140395753,117.0,7.0
1563580300309739041,4.0,
1565252648892065430,1.0,
1566552075169483092,11.0,
1569347222047260189,55.0,3.0
1569877657017284789,37.0,
1569952116312552198,8.0,
1570334051898873569,8.0,
1572503798563113098,44.0,
1572679308373987803,18.0,
1573001429982410399,3.0,
1576942341584050824,1.0,
1578066003669518367,24.0,
1578663425448579466,1.0,
1579451336317712917,3.0,
1580176338296751547,1.0,
1580526877018910920,12.0,
1580604707682870543,1.0,
1581178538259761314,5.0,
1581938995997912390,129.0,4.0
1583944475994805814,1.0,
1584698224792633218,7.0,
1585366423203845627,22.0,1.0
1585599481374651227,14.0,
1587276873607440653,9.0,
