,shop_score_delivery,shop_score_delivery
0.9506188925081434,6.0,
0.9506199460916442,2.0,
0.950634299138606,9.0,
0.9506349824698092,4.0,
0.9506443071491616,6.0,
0.9506518777972368,2.0,
0.9506792777300086,5.0,
0.9506849315068492,1.0,
0.9506939069390694,,6.0
0.950698426966292,24.0,
0.950704863008352,,3.0
0.950705110931465,33.0,
0.950716134598792,4.0,
0.9507384855581578,6.0,
0.9507692307692308,2.0,
0.9507822428970476,8.0,
0.9508,17.0,
0.950806302829496,,2.0
0.9508065667380444,22.0,
0.9508220157255184,20.0,
0.9508292682926828,52.0,
0.9508312342569271,1.0,
0.9508463949843262,2.0,
0.9508528517790094,29.0,
0.9508795991032571,6.0,
0.9508837209302324,1.0,
0.9508856405846948,10.0,
0.95089620525702,39.0,
0.9509090909090908,10.0,
0.9509142318567391,5.0,
0.9509156751163994,8.0,
0.9509252217997466,1.0,
0.9509554938658548,41.0,
0.9509677419354838,2.0,
0.9509737213902232,26.0,
0.9509776751347192,1.0,
0.9509814323607426,1.0,
0.950985915492958,2.0,
0.9509867452135494,7.0,
0.950987535953979,2.0,
0.9509958764051292,37.0,
0.9509963099630998,7.0,
0.9510066305003012,,4.0
0.9510133353424244,45.0,
0.9510155670867309,3.0,
0.9510157367668096,,2.0
0.9510204081632654,1.0,
0.9510247176605896,32.0,
0.9510333145115756,1.0,
0.9510346598202823,34.0,
0.9510403253134532,,2.0
0.951042367182246,1.0,
0.9510436948154856,7.0,
0.9510476190476193,6.0,
0.9510502283105025,2.0,
0.9510532328078594,4.0,
0.9510548523206752,23.0,
0.9510588235294116,19.0,
0.9510602142593276,35.0,
0.9510701725004188,1.0,
0.9510743801652894,3.0,
0.95108799891943,3.0,
0.951104029137264,3.0,
0.951110607605453,26.0,
0.9511111111111112,1.0,
0.9511556446225786,5.0,
0.9511669658886894,3.0,
0.951171314741036,6.0,
0.951173708920188,1.0,
0.9511816578483244,1.0,
0.9511864406779662,,1.0
0.951187686652883,4.0,
0.9511886949293432,1.0,
0.951191833488002,42.0,
0.9511943381531272,2.0,
0.9512,1.0,
0.9512030930179668,3.0,
0.9512101910828026,37.0,
0.9512120709666724,1.0,
0.9512181693048865,24.0,
0.951234256926952,5.0,
0.9512348063160284,5.0,
0.9512403482832266,1.0,
0.95125,2.0,
0.951252779836916,43.0,
0.9512541620421752,10.0,
0.9512700369913688,8.0,
0.9512745259686728,3.0,
0.951279129984464,46.0,
0.951283185840708,3.0,
0.9512868295139764,28.0,
0.9513043478260871,134.0,
0.9513402061855672,2.0,
0.9513461538461538,4.0,
0.9513549239920688,1.0,
0.9513924050632911,2.0,
0.9513928736695972,2.0,
0.9513959280490216,270.0,
0.9514074074074076,22.0,
0.9514098750743604,1.0,
0.9514166515508796,22.0,
0.951422319474836,46.0,
0.9514566577301162,4.0,
0.9514588031222896,5.0,
0.9514652956298202,1.0,
0.9515088449531736,,4.0
0.9515142805820012,25.0,
0.9515151515151516,17.0,
0.9515209580838324,5.0,
0.9515238954012624,7.0,
0.9515265247203176,21.0,
0.9515281501340482,18.0,
0.9515457413249212,1.0,
0.951549295774648,4.0,
0.9515548281505728,16.0,
0.9515596330275232,,8.0
0.9515713251267196,22.0,
0.951597678916828,60.0,
0.951602448685632,26.0,
0.9516279069767444,,1.0
0.9516318584070798,21.0,
0.9516363636363636,12.0,
0.9516513761467892,136.0,
0.9516546762589928,5.0,
0.9516645762408172,22.0,
0.9516734693877552,1.0,
0.9516737157721252,27.0,
0.9516752884998009,11.0,
0.9516755409538916,,2.0
0.9516778523489932,6.0,
0.9516793115162496,7.0,
0.9516957210776544,7.0,
0.9517186139648268,5.0,
0.9517192982456141,,1.0
0.9517229066238172,13.0,
0.9517430325932924,5.0,
0.9517460317460318,8.0,1.0
0.9517467248908298,1.0,
0.9517607070020392,6.0,
0.9517646120724026,,4.0
0.9517647058823528,2.0,
0.9517660292463443,5.0,
0.951780821917808,6.0,
0.9517887371628484,1.0,
0.951792207792208,1.0,
0.9518026479574516,5.0,
0.9518072289156628,13.0,
0.9518089216719354,3.0,
0.9518146718146718,1.0,
0.9518193224592222,3.0,
0.9518210659898478,17.0,
0.9518237454100368,5.0,
0.951829181494662,,3.0
0.951849259757739,5.0,
0.951850311850312,16.0,
0.9518679622410008,22.0,
0.9518682449819866,,2.0
0.9519141323792486,2.0,
0.951921903599756,50.0,
0.9519263808527024,23.0,
0.9519376766210952,,13.0
0.9519533527696792,1.0,
0.9519544501996756,17.0,
0.951966173361522,1.0,
0.9520000000000001,1.0,5.0
0.952008434370058,,1.0
0.9520114531138152,,13.0
0.9520118782479584,11.0,
0.9520413436692504,2.0,
0.9520451253906548,43.0,
0.9520470281892964,28.0,
0.9520476440707656,2.0,
0.9520864075454476,64.0,
0.952090395480226,38.0,
0.9520983531911664,95.0,
0.9521259842519684,3.0,
0.9521495327102804,2.0,
0.952156862745098,8.0,
0.9521628498727734,9.0,
0.9521757035003432,2.0,
0.952176501488356,1.0,
0.9521771217712176,21.0,
0.9521951219512196,3.0,
0.9522041601118684,2.0,
0.9522094926350246,84.0,
0.9522098890010092,16.0,
0.9522282749675746,7.0,
0.9522318840579712,1.0,
0.9522388059701492,5.0,
0.9522574157868277,1.0,
0.9522603102535,78.0,
0.9522785768357304,5.0,
0.952280701754386,2.0,
0.9522810725135384,,16.0
0.952283950617284,3.0,
0.9522879177377892,3.0,
0.952297333692432,,1.0
0.952300469483568,11.0,
0.9523008849557522,29.0,
0.9523022173555982,4.0,
0.9523167283010658,9.0,
0.9523250564334088,,20.0
0.952326530612245,20.0,
0.952337533625938,5.0,
0.9523383758561,57.0,
0.95234213836478,2.0,
0.9523449001051524,4.0,
0.9523495318769506,1.0,
0.9523610346725372,22.0,
0.952383808095952,7.0,
0.952396694214876,1.0,
0.9524053800437909,8.0,
0.9524118207816971,13.0,
0.9524137931034482,1.0,
0.952425855513308,6.0,
0.9524412665985699,11.0,
0.9524429223744292,,1.0
0.9524444444444444,7.0,
0.952463768115942,3.0,
0.9524965054514956,29.0,
0.9525063291139241,6.0,
0.9525114155251142,1.0,
0.9525222551928784,23.0,
0.9525340888967596,30.0,
0.9525375427813091,14.0,
0.952544080604534,9.0,
0.9525490196078432,,3.0
0.95256203673864,12.0,
0.9525634725634726,2.0,
0.9525812619502868,11.0,
0.9525925925925928,3.0,
0.9525935360611368,,1.0
0.9525950550592146,6.0,
0.9526075949367091,1.0,
0.9526297577854672,2.0,
0.9526354188175374,19.0,
0.952636815920398,1.0,
0.9526506899055921,251.0,
0.9526662523306402,9.0,
0.9526679634894508,37.0,
0.9526752703174052,3.0,
0.9526844389336642,1.0,
0.9526956521739132,1.0,
0.9527272727272726,8.0,
0.9527312295973884,2.0,
0.9527329192546584,4.0,
0.9527382492453644,80.0,
0.9527422680412372,133.0,
0.9527619047619048,1.0,
0.952764319673987,,1.0
0.9527650204466812,1.0,
0.9527652947719688,1.0,
0.9527732342007436,6.0,
0.9527868852459016,4.0,
0.9527927927927928,,14.0
0.9528021764477264,3.0,
0.9528074848050264,4.0,
0.9528260869565216,1.0,
0.9528286852589642,2.0,
0.9528365384615384,2.0,
0.952842105263158,20.0,
0.9528682170542636,1.0,
0.9528712871287129,2.0,
0.9528775541557843,1.0,
0.9529054988181778,36.0,
0.9529155313351498,1.0,
0.9529166666666666,1.0,
0.9529180620674258,8.0,
0.9529335494327392,4.0,
0.9529411764705882,18.0,
0.9529701230228472,4.0,
0.9529749103942652,,2.0
0.9529824561403508,2.0,
0.9529896907216496,14.0,
0.9529904097646034,2.0,
0.9529920932168124,,2.0
0.9530069171300692,20.0,
0.9530111524163568,2.0,
0.9530118394455672,14.0,
0.953017639929979,25.0,
0.9530212765957446,2.0,
0.9530538922155688,9.0,
0.9531149053991694,,12.0
0.9531182795698924,1.0,
0.95314209472982,3.0,
0.9531508991399532,3.0,
0.953170731707317,7.0,
0.9531740614334472,3.0,
0.953181818181818,1.0,
0.9531825385391156,15.0,
0.953182884997292,53.0,
0.9531972789115646,25.0,
0.9532279390629492,18.0,
0.9532307692307692,3.0,
0.9532367704001148,17.0,
0.9532375453202632,24.0,
0.9532536520584328,7.0,
0.953266999862442,40.0,
0.9532717856338662,11.0,
0.9532848689771768,125.0,
0.9532959101844428,1.0,
0.953299678751721,111.0,
0.9533006713845038,41.0,
0.9533010037216644,1.0,
0.9533040507564664,14.0,
0.9533047210300428,2.0,
0.9533118510562121,13.0,
0.9533171485323328,8.0,
0.953325010403662,72.0,
0.9533305530069232,140.0,
0.9533333333333334,5.0,
0.9533479212253828,40.0,
0.9533503836317134,4.0,
0.9533619105939988,,2.0
0.9533704537377088,13.0,
0.9533710308829926,13.0,
0.9533742331288344,1.0,
0.9533774834437088,9.0,
0.9533790401567092,24.0,
0.9533802816901408,2.0,
0.9533980582524272,3.0,
0.9534020618556702,,2.0
0.9534032411820784,159.0,
0.9534114743985194,2.0,
0.9534177215189874,7.0,
0.9534212352532964,17.0,
0.9534426229508196,3.0,
0.9534429807467456,,34.0
0.9534438305709024,1.0,
0.9534447732544192,118.0,
0.9534545454545456,11.0,
0.9534614343707712,97.0,
0.9534675615212528,7.0,
0.9534837092731828,2.0,
0.9534930166655422,,30.0
0.9534933333333332,2.0,
0.9534990439770554,18.0,
0.9535135135135137,28.0,
0.9535146139304927,15.0,
0.9535167607833714,,9.0
0.9535206820334704,106.0,
0.9535238095238096,2.0,
0.9535260493222276,121.0,
0.953526405451448,2.0,
0.9535483870967744,7.0,
0.953561732385262,139.0,
0.9535619864237228,,24.0
0.9535624227441286,30.0,
0.9535684837379754,24.0,
0.9535727788279772,7.0,
0.953574706782254,11.0,
0.9535757575757576,3.0,
0.9535813953488372,1.0,
0.9535914156004952,139.0,
0.953591495823842,,2.0
0.9535962877030162,3.0,
0.9536153646509212,10.0,
0.9536161616161616,2.0,
0.953618960802188,3.0,
0.9536231884057972,5.0,
0.9536363636363636,,10.0
0.953639193395588,140.0,
0.9536437546193643,40.0,
0.953648581383773,25.0,
0.9536523929471032,9.0,
0.9536546458517964,142.0,
0.9536573392243496,7.0,
0.9536661445208744,120.0,
0.9536694677871148,15.0,
0.9536842105263156,13.0,
0.9536859368593686,1.0,
0.9536870286912678,73.0,
0.9536937605674464,279.0,
0.9536950904392764,14.0,
0.9537037037037036,3.0,
0.9537048110899702,125.0,
0.9537282229965158,4.0,
0.9537347215934812,15.0,
0.9537613151597129,3.0,
0.9537614678899082,4.0,
0.9537642585551332,,3.0
0.9537677053824364,7.0,
0.9537917485265226,30.0,
0.95379189440033,2.0,
0.9537924950804101,144.0,
0.9538077769625826,10.0,
0.9538166894664843,1.0,
0.9538352853690276,8.0,
0.953841166936791,3.0,
0.9538461538461538,2.0,
0.9538638228055784,2.0,
0.9538686131386862,1.0,
0.95387303436226,2.0,
0.9538760880696364,7.0,
0.9538775510204079,3.0,1.0
0.9538975244674728,12.0,
0.9538983050847458,4.0,
0.953901156677182,4.0,
0.9539344565821144,5.0,
0.953936927772126,5.0,
0.953945945945946,4.0,
0.9539483394833947,1.0,
0.9539555555555556,34.0,
0.9539577039274924,32.0,
0.9539609869065646,67.0,
0.9539647199862992,,4.0
0.9539726027397262,2.0,
0.9539789964994168,4.0,
0.9539845774406044,60.0,
0.9539853891837916,5.0,
0.9539869281045752,,1.0
0.9539906103286386,3.0,
0.9539936102236422,1.0,
0.9540008041817452,1.0,
0.9540094339622642,18.0,
0.95401906176507,80.0,
0.954020670531888,22.0,
0.95403440326299,4.0,
0.9540369143398012,10.0,
0.9540386100386102,39.0,
0.954042499287456,17.0,
0.9540447068747364,5.0,
0.9540571428571428,73.0,
0.9540645161290322,22.0,
0.9540683464426964,97.0,
0.9540797940797942,5.0,
0.9540816326530612,,9.0
0.954081728511038,10.0,
0.9540850441182992,79.0,
0.9540857392825896,26.0,
0.9541025641025642,3.0,
0.9541052631578948,3.0,
0.9541101152368758,5.0,
0.954111891843814,89.0,
0.9541258398012088,69.0,
0.9541309255079008,,1.0
0.954140127388535,4.0,
0.954144927536232,2.0,
0.9541516507437418,85.0,
0.9541551501750508,13.0,
0.9541613588110404,54.0,
0.9541638225255972,75.0,
0.9541666666666668,1.0,
0.9541777586947188,1.0,
0.9541784037558684,2.0,
0.9541797101449274,4.0,
0.9541970698075266,,6.0
0.9542008772916432,1.0,
0.9542138364779876,2.0,
0.9542228654124458,5.0,
0.954226267880364,2.0,
0.954236999147485,6.0,
0.9542414369992076,70.0,
0.9542555438225976,17.0,
0.9542583732057416,20.0,
0.9542749173358528,7.0,
0.95428323574062,19.0,
0.9542857142857144,21.0,6.0
0.9542909173685409,29.0,
0.9543122460824144,3.0,
0.9543238731218696,6.0,
0.954324553950722,2.0,
0.9543301978592279,,6.0
0.9543376230128692,,2.0
0.9543642611683848,3.0,
0.9543697650663944,8.0,
0.954376996805112,2.0,
0.9543783783783784,4.0,
0.9543906170321266,28.0,
0.9543920884235021,47.0,
0.954392523364486,1.0,
0.9544020356234098,5.0,
0.9544131812420786,26.0,
0.9544134078212292,,1.0
0.9544242424242424,2.0,
0.9544282744282744,2.0,
0.9544303797468354,1.0,
0.9544426835710512,2.0,
0.9544478216818642,2.0,
0.9544584382871536,3.0,
0.954484944532488,44.0,
0.9544954128440366,5.0,
0.9544992215879606,4.0,
0.954509122502172,,3.0
0.9545098039215688,8.0,
0.9545323741007194,3.0,
0.9545344863952752,328.0,
0.9545365398085456,28.0,
0.9545368916797491,2.0,
0.9545398773006136,4.0,
0.9545428973277076,8.0,
0.9545431145431144,19.0,
0.954555385623771,30.0,
0.9545623836126632,4.0,
0.9545739396255256,2.0,
0.954574368568756,6.0,
0.9545888594164458,12.0,
0.954602054169806,11.0,
0.9546055656861968,17.0,
0.9546081504702196,4.0,
0.9546089049338148,4.0,
0.9546159695817492,1.0,
0.9546228376417056,13.0,
0.9546255974508764,1.0,
0.9546293416277865,3.0,
0.9546300715990454,25.0,
0.9546302816901407,18.0,
0.9546318446175794,24.0,
0.9546326232164736,4.0,
0.9546360153256706,27.0,
0.954637904468413,1.0,
0.954639175257732,2.0,
0.9546443514644352,34.0,
0.9546450240327792,13.0,
0.9546462715105164,,8.0
0.9546594005449592,11.0,
0.9546632124352332,16.0,
0.9546643005028096,7.0,
0.9546855370915162,11.0,
0.9546944222044302,9.0,
0.9547051114023593,3.0,
0.9547058823529412,1.0,
0.9547169811320756,4.0,
0.9547204610951009,7.0,
0.9547256637168142,32.0,
0.9547410358565738,4.0,
0.9547533092659446,1.0,
0.9547540983606556,43.0,
0.954762272476558,27.0,
0.9547659980897804,,19.0
0.9547908445146014,1.0,
0.9547922437673132,1.0,
0.9547950819672132,,8.0
0.9548065712771596,4.0,
0.9548235294117648,1.0,
0.9548416289592759,6.0,
0.9548514851485148,1.0,
0.9548614609571788,28.0,
0.9548616600790514,19.0,
0.9548728894309564,,4.0
0.9548952380952379,8.0,
0.9549171270718232,,1.0
0.9549361207897792,6.0,
0.9549367088607594,1.0,
0.954963626189144,6.0,
0.954980988593156,1.0,
0.9549830508474576,1.0,
0.9549847094801224,1.0,
0.9549972347317691,11.0,
0.955,38.0,
0.955002375296912,22.0,
0.9550093109869646,4.0,
0.9550259067357514,4.0,
0.9550346100599908,9.0,
0.9550377945753667,,1.0
0.9550552114193374,17.0,
0.9550670241286864,16.0,
0.9550676855048292,12.0,
0.9550769230769232,2.0,
0.9550991831971996,8.0,
0.9551038798498122,54.0,
0.9551161641127041,27.0,
0.9551351351351351,12.0,
0.9551364764267992,3.0,
0.9551401869158879,1.0,
0.955146586775091,5.0,
0.9551515151515152,10.0,
0.9551603826674172,2.0,
0.9551708428246012,,1.0
0.9551742627345844,8.0,
0.9551795496043822,3.0,
0.9551842751842752,3.0,
0.9551893095768372,3.0,
0.9551975912683476,,23.0
0.9552,13.0,
0.9552268394967594,3.0,
0.9552269536733741,14.0,
0.9552280055274068,6.0,
0.9552300469483568,7.0,
0.9552313167259788,27.0,
0.9552375366568916,,2.0
0.95524115755627,12.0,
0.9552437781982246,14.0,
0.9552468864468864,10.0,
0.955251509054326,2.0,
0.9552564521398236,26.0,
0.9552669095517188,2.0,
0.9552745424292846,7.0,
0.9552783043253492,6.0,
0.9552820512820512,4.0,
0.9552855407047388,1.0,
0.9552890047805302,14.0,
0.9552906306602996,16.0,
0.9553015873015872,,1.0
0.9553068480445202,3.0,
0.9553175591531756,3.0,
0.9553192718867379,6.0,
0.9553242461792648,2.0,
0.9553573996835898,16.0,
0.9553589049816966,3.0,
0.9553657428441618,,3.0
0.9553776030029492,,9.0
0.9554006003232512,2.0,
0.9554085411009628,5.0,
0.9554161952481008,3.0,
0.9554179566563468,1.0,
0.9554216867469878,3.0,
0.9554218710170788,1.0,
0.9554362416107384,3.0,
0.9554430379746836,1.0,
0.9554432188630376,28.0,
0.9554438677956842,,15.0
0.9554475703324808,5.0,
0.9554500870115488,8.0,
0.9554514835605452,7.0,
0.9554585541846691,29.0,
0.9554651570562596,78.0,
0.9554793504245322,28.0,
0.9554966887417218,16.0,
0.9554994612898262,2.0,
0.9555029585798815,38.0,
0.9555171726566132,1.0,
0.9555182872435326,22.0,
0.9555234657039712,30.0,
0.9555261707988982,12.0,
0.9555281518740872,,6.0
0.9555282051282052,,70.0
0.9555313351498638,,1.0
0.9555319148936172,4.0,
0.9555361206550356,36.0,
0.9555395264964226,2.0,
0.9555407653910152,7.0,
0.9555444305381726,20.0,
0.9555490909090908,8.0,
0.9555517389437528,25.0,
0.9555555555555556,2.0,
0.9555577906294526,25.0,
0.9555660218671151,,4.0
0.9555737077217612,1.0,
0.9555745895788724,5.0,
0.9555773955773956,2.0,
0.9555789473684212,5.0,
0.9555932354647272,44.0,
0.9556176093460608,,2.0
0.9556188538487624,4.0,
0.9556195043964828,8.0,
0.9556297179181564,5.0,
0.9556344960410872,,6.0
0.9556445814072934,116.0,
0.955659416382048,3.0,
0.9556626506024096,,1.0
0.955663430420712,1.0,
0.9556648044692736,21.0,
0.9556687898089172,3.0,
0.9556796473181484,2.0,
0.9556813766305856,6.0,
0.9556893602463225,,3.0
0.9557007677200501,53.0,
0.9557024793388432,3.0,
0.9557062146892656,6.0,
0.9557149781871062,2.0,
0.955717741935484,140.0,
0.9557232704402516,2.0,
0.955744680851064,5.0,
0.9557555964610178,3.0,
0.9557575757575758,7.0,
0.9557578094870808,1.0,
0.9557578892912572,,2.0
0.9557597911227154,7.0,
0.9557629679368812,8.0,
0.9557720409157332,4.0,
0.9557723577235772,4.0,
0.9557745729338514,10.0,
0.9557753855106196,5.0,
0.9557788944723618,11.0,
0.9557805907172996,8.0,
0.9557826086956522,9.0,
0.9557985611510792,5.0,
0.9558051197357555,24.0,
0.955809523809524,36.0,
0.955813953488372,4.0,
0.9558172588832488,1.0,
0.9558290838755056,4.0,
0.9558435325173986,9.0,
0.9558620689655172,2.0,
0.9558665231431648,22.0,
0.9558727097396336,3.0,
0.9558730686160491,9.0,
0.9558757763975156,6.0,
0.9558793012175756,17.0,
0.955883495145631,3.0,
0.9558911715713492,31.0,
0.9558935361216728,2.0,
0.9559093198992444,2.0,
0.9559183673469388,28.0,
0.9559256581465574,17.0,
0.9559358288770056,142.0,
0.95594070695553,,46.0
0.9559488117001828,7.0,
0.9559550561797752,1.0,
0.9559641514888696,4.0,
0.955969836614998,11.0,
0.955973154362416,6.0,
0.9559746657283604,6.0,
0.955977229601518,1.0,
0.955978835978836,34.0,
0.9559808612440192,10.0,
0.955982312065698,8.0,
0.9559825327510918,13.0,
0.9559840112861512,7.0,
0.955985559566787,3.0,
0.9559897756319228,44.0,
0.9559908361970216,47.0,
0.955990888382688,3.0,
0.9559917069799586,5.0,
0.9559932768300968,54.0,
0.956,4.0,
0.9560038797284188,2.0,
0.9560058224163028,8.0,
0.9560092272203,53.0,
0.9560117685518144,1.0,
0.95601259181532,3.0,
0.9560148245040332,11.0,
0.9560287371245564,25.0,
0.9560382276281494,7.0,
0.9560461841734722,32.0,
0.9560481927710844,2.0,
0.95606043648573,29.0,
0.9560621761658029,21.0,
0.95606648199446,2.0,
0.9560691358024692,16.0,
0.9560698148312216,,7.0
0.9560774193548388,50.0,
0.9560784313725491,,1.0
0.9560814742967992,6.0,
0.9560848733744012,3.0,
0.95609022556391,19.0,
0.9560954446854664,10.0,
0.9560971271013076,8.0,
0.9561049957662996,1.0,
0.9561053635629906,4.0,
0.956108266276518,11.0,
0.9561090503115208,61.0,
0.9561105424769702,3.0,
0.9561184882533198,10.0,
0.9561196207148068,3.0,
0.956124419020379,7.0,
0.9561282656181741,150.0,
0.956131712890828,25.0,
0.95613986013986,43.0,
0.9561409938557724,42.0,
0.9561433447098976,,1.0
0.956143475933226,3.0,
0.9561488615842216,195.0,
0.9561493123772102,16.0,
0.9561506276150628,1.0,
0.9561518460738431,10.0,
0.9561694718514221,1.0,
0.9561720152200446,40.0,
0.9561727511333812,19.0,
0.9561772114387316,5.0,
0.9561783439490446,5.0,
0.9561796772786744,9.0,
0.9561840628507294,5.0,
0.9561904761904764,1.0,
0.9561966830407084,3.0,
0.9561968543886352,3.0,
0.9561974944731024,3.0,
0.956198347107438,6.0,
0.9562036870665184,60.0,
0.9562130177514794,17.0,
0.9562146515252729,2.0,
0.9562421411891504,9.0,
0.9562443026435734,15.0,
0.9562444113263786,23.0,
0.9562452107279692,17.0,
0.9562490149724192,4.0,
0.9562497229405248,4.0,
0.9562549530866282,2.0,
0.9562578200407535,222.0,
0.9562634840486576,15.0,
0.9562660158633312,21.0,
0.9562661560555291,2.0,
0.9562757764881932,1.0,
0.9562757926522396,15.0,
0.956280834914611,,2.0
0.9562886597938144,6.0,
0.9562891291974958,2.0,
0.9562892622352082,2.0,
0.9562893923314724,1.0,
0.9562898926590304,10.0,
0.9562950149394558,17.0,
0.9562950770612002,4.0,
0.9562999026290168,2.0,
0.95630017452007,9.0,
0.956313043478261,5.0,
0.9563150183150184,2.0,
0.9563154016212234,16.0,
0.956316076294278,17.0,
0.9563193225240112,13.0,
0.9563231197771588,2.0,
0.9563239662981542,2.0,
0.9563287551776759,10.0,
0.9563326226012794,6.0,
0.9563329108576256,,1.0
0.9563344742569696,7.0,
0.9563369627507164,1.0,
0.9563375224416516,13.0,
0.9563389830508476,1.0,
0.9563423614263378,99.0,
0.9563554473966184,4.0,
0.9563593991807008,6.0,
0.9563621599675194,2.0,
0.9563636363636364,47.0,
0.9563754912792276,211.0,
0.9563770018377526,126.0,
0.9563848396501458,28.0,
0.9563853820598008,16.0,
0.95639222537672,9.0,
0.9563950294310006,1.0,
0.956396255850234,6.0,
0.9563964614551363,9.0,
0.9564004044489384,12.0,
0.9564009438801682,22.0,
0.9564046351393674,1.0,
0.9564102564102565,1.0,
0.9564112639161756,12.0,
0.956412393549556,1.0,
0.9564146219328996,11.0,
0.9564172127996972,1.0,
0.9564196342637152,58.0,
0.9564199933894012,164.0,
0.9564288382517744,6.0,
0.9564289724873668,2.0,
0.9564391205684312,220.0,
0.9564537654909436,,1.0
0.9564545657512836,6.0,
0.9564556962025316,5.0,
0.9564625850340136,2.0,
0.9564636290967226,15.0,
0.9564662212323682,5.0,
0.9564843831067759,,2.0
0.9564865858140391,7.0,
0.9564902102973171,2.0,
0.9564912280701756,4.0,1.0
0.9564917033525228,2.0,
0.956498438601793,2.0,
0.9565003615328996,,2.0
0.9565109127728192,12.0,
0.9565128205128206,,6.0
0.9565156794425088,20.0,
0.9565171503957784,1.0,
0.956521453230314,11.0,
0.9565227963525836,2.0,
0.9565229050279328,11.0,
0.9565234040409132,104.0,
0.956524370190094,1.0,
