,shop_score_service,shop_score_service
0.951216275984078,3.0,
0.9512191894127378,14.0,
0.9512240594828544,6.0,
0.9512306438467808,6.0,
0.9512336098474712,36.0,
0.9512345679012346,3.0,
0.9512427233611744,16.0,
0.9512465657146508,,3.0
0.9512565620462414,2.0,
0.95126867335563,1.0,
0.9512703115180896,25.0,
0.9512737399053188,2.0,
0.9512915129151291,3.0,
0.9513068592057764,8.0,
0.9513077939233818,13.0,
0.9513146936347412,1.0,
0.951345029239766,3.0,
0.9513512920392824,13.0,
0.9513544668587895,6.0,
0.951366538952746,110.0,
0.951372352425116,15.0,
0.951372549019608,22.0,
0.9513897540058678,53.0,
0.9513899138991392,8.0,
0.9514083259521702,3.0,
0.9514112414071978,1.0,
0.9514253847869732,2.0,
0.9514285714285716,1.0,
0.9514484679665738,5.0,
0.951457627118644,1.0,
0.9514606741573036,7.0,
0.9514624977623962,15.0,
0.9514874515405018,1.0,
0.9514907872696818,11.0,
0.9515010877447428,2.0,
0.9515086782376504,1.0,
0.9515217391304348,2.0,
0.9515260454878944,40.0,
0.9515274690377896,41.0,
0.9515294721972518,116.0,
0.9515504682622268,,4.0
0.9515537848605576,1.0,
0.95155749636099,5.0,
0.9515646258503404,2.0,
0.9515686274509804,18.0,
0.9515732847048096,40.0,
0.9515912147019274,19.0,
0.9515972894482092,8.0,
0.9516014234875444,16.0,
0.951604938271605,2.0,
0.9516088259723376,,64.0
0.9516093672147484,1.0,
0.951614906832298,4.0,
0.951615120274914,7.0,
0.9516264345073208,1.0,
0.9516279069767444,6.0,1.0
0.9516380090497738,20.0,
0.9516457385501972,13.0,
0.9516463414634146,3.0,
0.9516483516483516,2.0,
0.9516532680880812,2.0,
0.9516551766970996,13.0,
0.9516806722689076,1.0,
0.9516831247090856,,2.0
0.9516831683168316,6.0,
0.9516849015317288,2.0,
0.9516936671575846,10.0,
0.9516939890710384,3.0,
0.9516981132075472,2.0,1.0
0.9517055214723926,,1.0
0.9517192982456141,5.0,
0.9517330992098332,3.0,
0.9517391304347826,4.0,
0.9517479674796748,8.0,
0.9517482872367421,10.0,
0.9517525773195876,,2.0
0.9517714285714284,73.0,
0.9517770034843204,4.0,
0.9517885916854656,12.0,
0.951789077212806,6.0,
0.9518012422360248,2.0,
0.9518038528896672,2.0,
0.9518072289156628,3.0,
0.951818181818182,2.0,
0.9518190386427898,5.0,
0.9518279569892474,5.0,
0.9518347895154886,5.0,
0.9518373729476152,7.0,
0.9518446601941748,1.0,
0.9518495297805644,2.0,
0.9518560915780868,2.0,
0.9518653576437588,120.0,
0.9518655462184876,2.0,
0.9518659061808871,10.0,
0.9518783269961976,1.0,
0.951883688305063,6.0,
0.9518879694462126,12.0,
0.9519092627599244,,1.0
0.951916394980126,,24.0
0.9519266055045872,1.0,
0.9519278163086662,17.0,
0.9519308668647042,18.0,
0.9519329742669059,3.0,
0.9519491140390732,18.0,
0.9519594594594596,,1.0
0.9519870933046516,13.0,
0.9519928603302096,73.0,
0.9520000000000001,5.0,3.0
0.9520040795512494,,4.0
0.9520122417750574,8.0,
0.9520123361603704,1.0,
0.9520168657765284,,1.0
0.9520264934403262,7.0,
0.9520314341846758,2.0,
0.952035010940919,2.0,
0.9520506329113924,6.0,
0.9520672525792891,10.0,
0.9520685625243476,4.0,
0.9520713830465264,11.0,
0.9520796460176992,29.0,
0.9520833333333334,21.0,
0.9520906801007558,9.0,
0.9520939334637964,29.0,
0.9520958083832336,9.0,
0.9520981595092024,13.0,
0.952116788321168,1.0,
0.9521227621483376,4.0,
0.9521408915795266,22.0,
0.9521463319712008,2.0,
0.9521495327102804,5.0,
0.9521501172791242,3.0,
0.9521543408360128,5.0,
0.9521567059764142,10.0,
0.952156862745098,2.0,
0.9521571247244304,11.0,
0.9521639541892706,14.0,
0.9521649484536084,2.0,
0.9521663871184168,13.0,
0.952170145726664,126.0,
0.9521720430107528,47.0,
0.9521824336362016,67.0,
0.9521927197710788,,6.0
0.9521986696230601,79.0,
0.9521991111111112,97.0,
0.9522019147084422,9.0,
0.9522025316455698,6.0,
0.9522202274087372,2.0,
0.9522400413864458,8.0,
0.9522448979591838,3.0,
0.9522487046632124,3.0,
0.9522631166797182,9.0,
0.9522651933701658,1.0,
0.952271186440678,4.0,
0.9522725060827252,54.0,
0.952280701754386,1.0,
0.9522839152833428,70.0,
0.9522839478717252,89.0,
0.9523035230352304,3.0,
0.9523044397463004,1.0,
0.952305286205818,8.0,
0.9523076923076924,26.0,
0.952313725490196,1.0,
0.952317880794702,6.0,
0.9523217550274224,15.0,
0.9523404255319148,11.0,
0.9523433511108864,11.0,
0.952344386271088,5.0,
0.9523875432525952,3.0,
0.952397107029502,3.0,
0.9524009900990098,2.0,
0.9524050632911394,4.0,
0.9524198250728864,2.0,
0.9524324324324324,2.0,
0.9524331210191084,,1.0
0.952436174816097,2.0,
0.9524433249370275,9.0,
0.9524555160142351,6.0,
0.9525114155251142,4.0,
0.9525445705024312,4.0,
0.9525517241379312,7.0,
0.952557127312296,2.0,
0.9525606469002696,2.0,
0.9525610519724484,1.0,
0.9525675675675676,,14.0
0.9525715209309842,3.0,
0.9525803547789252,2.0,
0.9525831202046036,5.0,
0.9525859758820904,8.0,
0.9525925925925928,3.0,
0.9526032315978455,13.0,
0.952619926199262,1.0,
0.9526256983240224,4.0,
0.9526306141154904,1.0,
0.9526349540078844,5.0,
0.952641975308642,7.0,
0.9526433750823996,4.0,
0.9526517040731504,7.0,
0.9526595575362088,3.0,
0.9526956521739132,5.0,
0.9526982175783651,1.0,
0.9526983611877332,,6.0
0.9527071123079359,2.0,
0.9527140050519224,2.0,
0.952719395054159,9.0,
0.9527199027158492,167.0,
0.952722298221614,1.0,
0.9527272727272726,8.0,
0.9527426160337552,1.0,
0.9527575900582036,1.0,
0.9527619047619048,6.0,
0.9527656929770044,9.0,
0.9527669672520171,8.0,
0.9527710843373494,2.0,
0.952775800711744,3.0,
0.9527770419426048,8.0,
0.9527777777777776,1.0,
0.9527813673929376,2.0,
0.9527868852459016,4.0,
0.9528123646906004,,2.0
0.9528205128205128,2.0,
0.952838868898476,6.0,
0.952842105263158,23.0,
0.9528463476070529,3.0,
0.9528467153284672,3.0,
0.9528665348026751,26.0,
0.9528667219166728,45.0,
0.9528769396104756,32.0,
0.952884821781619,37.0,
0.9528899966013368,26.0,
0.9528921568627452,,3.0
0.9529032258064516,1.0,
0.9529069525198386,42.0,
0.9529191656293614,217.0,
0.9529411764705882,18.0,
0.9529436777463504,187.0,
0.9529440547411074,164.0,
0.952972972972973,11.0,
0.9529770992366412,50.0,
0.95297997114646,139.0,
0.9530137215840332,120.0,
0.953020134228188,1.0,
0.9530608537693008,4.0,
0.9530684024631544,120.0,
0.9530827067669174,,1.0
0.953103448275862,12.0,
0.9531055429005316,,1.0
0.9531122519772444,188.0,
0.953118756936737,10.0,
0.9531339977851604,1.0,
0.9531383329667912,104.0,
0.9531428571428572,1.0,
0.9531506849315071,5.0,
0.9531587057010786,,1.0
0.9531641285956008,6.0,
0.9531741207121148,,3.0
0.9531810193321616,18.0,
0.9531814038286236,13.0,
0.953187772925764,2.0,
0.9532075471698114,3.0,
0.9532085932085932,2.0,
0.9532146749001092,,33.0
0.9532364192807956,45.0,
0.9532374100719424,14.0,
0.9532640332640332,16.0,
0.9532723003237852,10.0,
0.9532885906040268,5.0,
0.9532972972972972,4.0,
0.9533006001091108,16.0,
0.9533047210300428,4.0,
0.9533297587131369,18.0,
0.9533333333333334,17.0,
0.9533542319749218,2.0,
0.9533944954128442,136.0,
0.9534105075690116,6.0,
0.9534124935467216,6.0,
0.9534203423669908,258.0,
0.9534246575342468,3.0,
0.9534303534303534,10.0,
0.9534312416555408,2.0,
0.9534328358208956,1.0,
0.9534456355283308,10.0,
0.9534472998981094,7.0,
0.9534808853118713,15.0,
0.9534948096885814,3.0,
0.9534962089300758,7.0,
0.9535040311863204,,7.0
0.9535042735042736,9.0,1.0
0.9535054121565364,,7.0
0.9535115864527628,4.0,
0.9535152487961478,10.0,
0.9535296782963298,6.0,
0.9535355332206704,8.0,
0.953540260908682,5.0,
0.9535439795046968,8.0,
0.9535483870967744,12.0,
0.9535507164616948,1.0,
0.9535548769534758,9.0,
0.9535588633288228,,1.0
0.9535641547861508,2.0,
0.9535694083041067,5.0,
0.9535828877005348,2.0,
0.9535927235977766,12.0,
0.9535976371691468,1.0,
0.9536074300600296,,2.0
0.9536074365391491,7.0,
0.9536086585018512,194.0,
0.9536231884057972,5.0,
0.9536268724466636,11.0,
0.9536336336336336,11.0,
0.9536363636363636,12.0,
0.9536388140161725,2.0,
0.9536448598130841,2.0,
0.9536551724137932,3.0,
0.9536633663366336,2.0,
0.9536651583710408,15.0,
0.9536668628605064,2.0,
0.9536727668055808,1.0,
0.9536729222520106,1.0,
0.9536842105263156,5.0,
0.9536918080115482,3.0,
0.9537190082644628,9.0,
0.9537389420473009,9.0,
0.9537390080900456,6.0,
0.953739328400683,3.0,
0.953755078351712,6.0,
0.9537642585551332,2.0,
0.9537803138373752,5.0,
0.9537899348220964,,6.0
0.9537967914438504,10.0,
0.9538144329896908,14.0,
0.9538304392236976,11.0,
0.9538308457711444,1.0,
0.9538461538461538,8.0,
0.9538781575037149,11.0,
0.9538904899135447,7.0,
0.9538947759806656,8.0,
0.9538983050847458,2.0,
0.9539015606242496,1.0,
0.9539016193095021,31.0,
0.953902097902098,43.0,
0.9539049969154842,2.0,
0.9539079946404644,16.0,
0.9539335071092534,14.0,
0.9539390225218324,29.0,
0.9539444178755512,10.0,
0.9539483394833947,21.0,
0.9539548638132296,3.0,
0.9539666816749212,12.0,
0.953968146391054,2.0,
0.953968253968254,9.0,
0.9539726027397262,2.0,
0.9539746597841391,7.0,
0.9539783616692428,3.0,
0.9539788583509514,17.0,
0.9539881656804734,1.0,
0.9540090771558244,8.0,
0.9540425531914892,8.0,
0.9540502953939458,11.0,
0.954052662006622,8.0,
0.9540529531568228,5.0,
0.95406663623916,3.0,
0.9540682708449916,6.0,
0.954069981583794,6.0,
0.9540731556106634,1.0,
0.9540869565217392,1.0,
0.9540920810313076,3.0,
0.9541018766756032,164.0,
0.9541274238227148,2.0,
0.9541448382126351,1.0,
0.954145744029394,,2.0
0.9541485371342836,7.0,
0.9541599413059428,10.0,
0.9541644562334216,1.0,
0.9541754822650904,25.0,
0.9541842397336292,7.0,
0.9541956204379562,206.0,
0.9541976893453146,1.0,
0.9541988049972842,20.0,
0.9542144399136484,9.0,
0.954229709035222,29.0,
0.954238341968912,5.0,
0.9542407862407862,,1.0
0.9542551770207082,3.0,
0.9542576687116566,1.0,
0.9542597225380942,3.0,
0.9542599887450759,2.0,
0.9542600896860988,1.0,
0.954272778720996,,4.0
0.9542729805013928,3.0,
0.9542857142857144,16.0,6.0
0.9543097997892518,1.0,
0.9543103448275864,2.0,
0.9543261157755192,3.0,
0.9543266191981116,,4.0
0.9543293219841504,4.0,
0.9543320434862724,13.0,
0.9543350107836088,5.0,
0.954337288012228,8.0,
0.9543411012579914,13.0,
0.954353995519044,6.0,
0.9543556443556442,60.0,
0.9543614838200474,11.0,
0.9543619599081096,32.0,
0.9543672531591996,85.0,
0.954375,11.0,
0.954383315799245,80.0,
0.9543929618768328,,2.0
0.954393849793022,29.0,
0.9543947525342876,17.0,
0.9543981149472388,22.0,
0.9544041450777204,10.0,
0.954406332453826,4.0,
0.9544228406216118,4.0,
0.9544242424242424,2.0,
0.9544358208955224,12.0,
0.95443716633221,300.0,
0.9544427743182308,69.0,
0.9544450900639164,1.0,
0.9544579710144928,3.0,
0.9544601962922574,2.0,
0.9544664031620552,2.0,
0.9544688890243159,75.0,
0.9544827586206897,15.0,
0.954486767156198,12.0,
0.9544954128440366,,8.0
0.9545098039215688,,1.0
0.9545220974387978,27.0,
0.9545238095238096,6.0,
0.9545245559038662,1.0,
0.9545263157894736,2.0,
0.9545311381531856,,13.0
0.954531343283582,26.0,
0.9545370370370372,4.0,
0.9545441111275306,4.0,
0.954570148616938,,1.0
0.954584755403868,2.0,
0.954586104249794,17.0,
0.954590377113134,3.0,
0.9545924815948924,78.0,
0.9545965770171151,46.0,
0.9545992075586712,,11.0
0.9546044571875408,67.0,
0.9546136048125868,2.0,
0.9546254021755782,32.0,
0.954628357276702,7.0,
0.9546296296296296,5.0,
0.9546332737030412,1.0,
0.9546399270738376,52.0,
0.9546400885935769,2.0,
0.9546525290156184,4.0,
0.95465889212828,4.0,
0.9546666666666668,8.0,
0.9546738159070598,4.0,
0.9546859903381644,,2.0
0.95468671679198,1.0,
0.9546924250127098,9.0,
0.954703196347032,6.0,
0.9547061975352742,,1.0
0.9547137438687768,27.0,
0.9547167325428196,28.0,
0.9547169811320756,1.0,
0.9547361372405216,,9.0
0.9547389292795772,1.0,
0.9547399973934576,9.0,
0.9547434743474348,12.0,
0.9547437121935688,11.0,
0.9547464322459924,9.0,
0.9547484370348318,6.0,
0.954768328445748,3.0,
0.9547870230824144,17.0,
0.9547947947947948,28.0,
0.9547969393761038,19.0,
0.9548027842227378,1.0,
0.9548043843191468,23.0,
0.9548211651182263,,4.0
0.954828111702654,22.0,
0.9548281829419036,30.0,
0.9548284793483204,17.0,
0.9548399060940244,28.0,
0.9548514851485148,11.0,
0.9548571428571428,6.0,
0.954870459575576,47.0,
0.9548717948717949,8.0,
0.9548869404706968,9.0,
0.9548898678414096,11.0,
0.9549034749034748,1.0,
0.9549120160884867,1.0,
0.9549212136997004,37.0,
0.9549594694178334,18.0,
0.9549612760078704,25.0,
0.9549626679940268,25.0,
0.9549650349650348,18.0,
0.9549690721649484,133.0,
0.9549700598802396,20.0,
0.9549720101781172,11.0,
0.9549734513274336,1.0,
0.9549793103448276,45.0,
0.9549825783972126,9.0,
0.955,12.0,1.0
0.9550324935458026,5.0,
0.9550413223140496,2.0,
0.9550476190476191,26.0,
0.9550684931506851,5.0,
0.9550799003078728,22.0,
0.9550877192982457,2.0,
0.9550895473787041,43.0,
0.9551115075825156,1.0,
0.9551194968553458,2.0,
0.9551315073462724,22.0,
0.955142149001312,26.0,
0.9551437699680512,1.0,
0.9551448707909164,,9.0
0.9551454932576297,7.0,
0.9551520823584464,14.0,
0.9551705725304064,12.0,
0.9551743853630644,5.0,
0.9551792736525562,17.0,
0.9551923076923076,4.0,
0.9551931022094486,25.0,
0.9551967296882984,7.0,
0.9552,,1.0
0.9552024272304922,3.0,
0.9552034569679512,26.0,
0.9552147022442128,8.0,
0.955215344996004,7.0,
0.955217510259918,4.0,
0.9552203543843708,,3.0
0.955230652886312,22.0,
0.9552359138799816,24.0,
0.9552366577653936,324.0,
0.9552506596306071,1.0,
0.9552508119812342,21.0,
0.9552566371681416,9.0,
0.9552595775152166,13.0,
0.9552650689905592,4.0,
0.9552787834902244,22.0,
0.9553096179183136,10.0,
0.9553163636363636,13.0,
0.9553341695036732,22.0,
0.9553378196500673,,1.0
0.9553430821147356,,4.0
0.9553460076045628,26.0,
0.9553463105477592,15.0,
0.9553488372093024,1.0,
0.9553508302088912,13.0,
0.9553607392489044,13.0,
0.9553678077203204,11.0,
0.9553811109164184,12.0,
0.9553814730265529,,9.0
0.9553928061290742,19.0,
0.9553976833976834,39.0,
0.9554006968641116,2.0,
0.9554048964218456,38.0,
0.9554098360655738,4.0,
0.9554102155983216,5.0,
0.9554115066166584,9.0,
0.9554243102162564,25.0,
0.9554270696452036,1.0,
0.9554328732747804,1.0,
0.9554335726728131,17.0,
0.9554385964912282,11.0,
0.9554411886776791,14.0,
0.9554430379746836,5.0,
0.9554513003569608,28.0,
0.9554545454545456,7.0,
0.9554621848739496,15.0,
0.9554634524564742,4.0,
0.9554639175257732,38.0,
0.9554727030625834,64.0,
0.9554733096085408,,3.0
0.9554782608695652,3.0,
0.955483870967742,2.0,
0.9554904495188854,,6.0
0.9554911481287816,100.0,
0.955492385786802,5.0,
0.955504761904762,3.0,
0.9555100684521832,,35.0
0.9555124816446404,128.0,
0.9555157468939616,1.0,
0.9555212355212356,2.0,
0.9555271565495208,2.0,
0.9555278830536004,94.0,
0.9555334987593052,3.0,
0.955540078674147,19.0,
0.955544068234686,2.0,
0.9555555555555556,6.0,
0.9555586302317538,112.0,
0.9555685131195336,3.0,
0.9555743481324876,14.0,
0.9555786136330884,123.0,
0.9555832037325038,23.0,
0.9555873340143004,2.0,
0.9555893536121672,2.0,
0.9556137479541736,1.0,
0.9556178123648942,25.0,
0.9556342182890856,5.0,
0.9556353276353275,4.0,
0.955649597968684,1.0,
0.9556498673740051,2.0,
0.9556582829385972,12.0,
0.9556626506024096,8.0,
0.9556693830034926,3.0,
0.9556721311475408,1.0,
0.9556732085805568,169.0,
0.955673624288425,1.0,
0.9556753688989784,5.0,
0.9556759519550218,19.0,
0.9556773211567732,3.0,
0.9556936987849676,106.0,
0.9556985951468709,27.0,
0.9557024793388432,,4.0
0.9557059897129584,27.0,
0.9557217030114228,10.0,
0.9557246887479444,7.0,
0.955744680851064,3.0,
0.9557518081461744,18.0,
0.9557601662679897,13.0,
0.9557636949516651,8.0,
0.9557647058823532,2.0,
0.9557723577235772,41.0,
0.9557747259270986,12.0,
0.9557752808988764,39.0,
0.9557962368058744,111.0,
0.9558039692183068,3.0,
0.9558083117916087,7.0,
0.955809523809524,3.0,
0.9558107389686336,1.0,
0.9558147621305516,4.0,
0.9558170861396668,13.0,
0.955820895522388,7.0,
0.9558333333333332,14.0,
0.9558386411889596,2.0,
0.9558456973293769,,1.0
0.9558537322453916,2.0,
0.9558736575119884,17.0,
0.9558781034625924,17.0,
0.9558795562599051,44.0,
0.9558851174934726,16.0,
0.9559069103595924,11.0,
0.9559074299634592,2.0,
0.9559102244389026,2.0,
0.9559273875295976,1.0,
0.9559367945823928,,20.0
0.9559386973180076,17.0,
0.9559466666666668,,12.0
0.955947556615018,19.0,
0.955948051948052,1.0,
0.9559509279647688,27.0,
0.9559537572254336,,2.0
0.955970515970516,2.0,
0.9559763313609468,3.0,
0.9559805752708256,20.0,
0.9559836065573771,,8.0
0.9559881399486064,270.0,
0.9559961127308064,17.0,
0.9560052298099166,1.0,
0.9560079522862824,7.0,
0.9560082210550354,2.0,
0.956012718600954,11.0,
0.9560143369175628,,8.0
0.95603738317757,2.0,
0.9560467782618668,15.0,
0.9560481927710844,,1.0
0.9560552354028488,20.0,
0.9560606060606059,2.0,
0.956063492063492,4.0,
0.9560655737704921,43.0,
0.9560677966101694,1.0,
0.9560703696382684,14.0,
0.9560714285714288,1.0,
0.9560741548527808,127.0,
0.9560790513833992,3.0,
0.9560851063829788,2.0,
0.9561010830324909,5.0,
0.9561061946902656,3.0,
0.9561094224924014,,2.0
0.9561193440031616,7.0,
0.9561208567780984,38.0,
0.9561249505733492,8.0,
0.9561270736202973,19.0,
0.9561281753279098,18.0,
0.9561290322580644,7.0,
0.9561447055716928,17.0,
0.956153846153846,,10.0
0.9561639699985848,45.0,
0.956167909902004,3.0,
0.9561781556089448,15.0,
0.9561799526440412,,1.0
0.9561903858017368,60.0,
0.9561904761904764,1.0,
0.95619164403959,117.0,
0.9561925506425616,10.0,
0.9562092494313874,3.0,
0.9562205405405406,,6.0
0.9562260668973472,1.0,
0.9562264150943396,2.0,
0.9562287480680064,,5.0
0.9562589928057554,16.0,
0.9562666666666666,,1.0
0.9562694680266292,,5.0
0.9562751342872085,49.0,
0.956280701754386,4.0,
0.9562838192489382,43.0,
0.9562945368171024,8.0,
0.9562972530784466,91.0,
0.9563017982799062,40.0,
0.9563039954229045,43.0,
0.9563324703151505,159.0,
0.9563364485981308,39.0,
0.9563429819770616,30.0,
0.9563488091928458,123.0,
0.9563572525784508,24.0,
0.9563636363636364,10.0,1.0
0.9563732627399072,27.0,
0.9563908168713297,9.0,
0.9563993989892092,,15.0
0.95640434192673,115.0,
0.9564088888888892,,1.0
0.9564132467818244,18.0,
0.9564188434918509,11.0,
0.9564247517188696,33.0,
0.9564424439443192,11.0,
0.9564556962025316,2.0,
0.9564649928105298,32.0,
0.9564746237311864,5.0,
0.9564799999999999,2.0,
0.956482617586912,,3.0
0.956504854368932,2.0,
0.956510067114094,3.0,
0.9565107458912768,3.0,
0.956511983681795,20.0,
0.9565210153974201,72.0,
0.9565217391304348,3.0,
0.956526015540474,50.0,
0.956530278232406,16.0,
0.956531328320802,97.0,
0.956532220676866,2.0,
0.9565351101998976,4.0,
0.9565388046387155,1.0,
0.9565463108320252,2.0,
0.9565482233502538,1.0,
0.9565866666666668,34.0,
0.9565897693079236,29.0,
0.9565900667160859,43.0,
0.9566032953105196,1.0,
0.9566049126305004,3.0,
0.9566101694915254,1.0,
0.9566112888246828,9.0,
0.9566144200626959,4.0,
0.9566183225231746,4.0,
0.9566247068396114,,12.0
0.9566310666486412,52.0,
0.9566353909465021,,23.0
0.9566366433566432,6.0,
0.9566401816118048,2.0,
0.9566451612903226,20.0,
0.9566582278481012,2.0,
0.9566583200546324,29.0,
0.9566591422121896,,1.0
0.9566598778004074,33.0,
0.9566611387506913,4.0,
0.9566625155666252,,2.0
0.9566666666666668,1.0,
0.9566685299049748,7.0,
0.9566731141199224,1.0,
0.9566922212000408,5.0,
0.9566967383761276,31.0,
0.9566972477064222,1.0,
0.9567008589775664,7.0,
0.9567019958706124,24.0,
0.956703160504028,20.0,
0.9567368675865408,251.0,
0.9567370868290709,4.0,
0.9567381974248927,12.0,
0.9567439565860878,20.0,
0.9567467752885268,55.0,
0.9567472527472528,8.0,
0.9567615857063094,2.0,
0.956762225969646,5.0,
0.9567668629043926,8.0,
0.9567672413793102,17.0,
0.9567711489742191,43.0,
0.9567735874379276,39.0,
0.9567772511848341,2.0,
0.956783572227305,2.0,
0.9567835941716136,3.0,
0.9567957201182598,32.0,
0.9567970204841714,9.0,
0.9567986553957192,43.0,
0.956799769352746,53.0,
0.9568130586863584,30.0,
0.9568185328185328,24.0,
0.9568312587585526,4.0,
0.956836575323016,44.0,
0.9568373553070436,18.0,
0.9568392370572208,18.0,
0.9568455436304246,6.0,
0.9568539325842698,39.0,3.0
0.9568554522400676,38.0,
0.9568613569321534,17.0,
0.9568722898307456,29.0,
0.956880746441463,9.0,
0.9568880455407968,,2.0
0.9568892002802524,6.0,
0.9568904795991412,47.0,
0.95689497716895,4.0,
0.9568960822870972,4.0,
0.9569030579050096,34.0,
0.9569036524875996,6.0,
0.956915995397008,1.0,
0.9569165786694828,3.0,9.0
0.9569218595450047,,9.0
0.9569222619520594,46.0,
0.9569273873453188,28.0,
0.9569295478443745,1.0,
0.9569328847175492,12.0,
0.9569353233830846,12.0,
0.9569354926659032,1.0,
0.9569371428571428,6.0,
0.9569437091935769,10.0,
0.9569438202247192,1.0,
0.9569447377683916,3.0,
0.9569503118084892,7.0,
0.9569515011547344,14.0,
0.9569528900768459,7.0,
0.956972972972973,4.0,
0.9569747899159664,1.0,
0.9569798892160288,28.0,
0.9569817488422774,5.0,
0.956987012987013,55.0,
0.9569951219512196,3.0,
0.9570041281698448,3.0,
0.9570061349693252,6.0,
0.9570064552741716,9.0,
0.9570080552359032,12.0,
0.9570101010101012,1.0,
0.9570114942528736,18.0,
0.9570115350488022,10.0,
0.9570125786163524,29.0,
0.9570149253731344,2.0,
0.95701775147929,3.0,
0.9570214604637766,15.0,
0.957023305084746,33.0,
0.9570295426952652,,16.0
0.9570306678131272,5.0,
0.9570318021201414,16.0,
0.9570370370370372,10.0,
0.9570429799426934,12.0,
0.957043054427295,6.0,
0.9570457209847596,2.0,
0.9570457918454356,3.0,
0.9570474415938082,,2.0
0.9570531656273122,,5.0
0.9570549185274592,8.0,
