,shop_id,shop_id
8953967780295706657,8353.0,249.0
8954809913579599688,30.0,1.0
8957099896969645573,323.0,5.0
8959964169746993378,21.0,2.0
8964497511240170423,5.0,
8966540615952151489,20.0,
8967958324619695696,64.0,3.0
8970936278957060392,382.0,14.0
8975596519005342017,3.0,
8977221823855634333,4.0,
8978216527757159564,2.0,
8979238529491471656,40.0,1.0
8983763379935009098,684.0,18.0
8984607971382322154,159.0,10.0
8986630339795806342,73.0,2.0
8991496043100715240,22.0,
8991922946998143536,1.0,
8994161820818806351,160.0,2.0
8997909547022596549,15.0,
8999573523458921203,19.0,
9000185045033902368,7.0,
9001506508020898201,3.0,
9001900820517673259,5.0,2.0
9006711334815289196,1.0,
9007138449644447996,7.0,
9010194991063579879,171.0,12.0
9011788301623800788,3.0,
9012753323004996801,67.0,5.0
9013782571091475183,23.0,
9015948929134687950,14.0,
9024797932970994280,1.0,
9030967526652151087,1.0,
9033672757654032800,68.0,3.0
9034732382194859398,1.0,1.0
9036526563833257860,1.0,
9037078140635082307,8.0,
9039210670590766862,4.0,
9040340730808800566,507.0,6.0
9040724184675450124,922.0,25.0
9044264829977084641,2.0,
9046023177143864388,11.0,
9049299284316964286,6.0,1.0
9051060197541175638,1.0,
9051344718381043709,114.0,4.0
9052695802467447254,326.0,19.0
9054565954771513650,15.0,
9056497602841189591,35.0,
9056987586962047059,32.0,
9059551088035858842,7.0,
9061541784182705649,1.0,
9062504590971137303,7.0,1.0
9064233835116594206,808.0,19.0
9064546665534478686,147.0,4.0
9067671396031975907,83.0,1.0
9074925036163452467,24.0,
9081611427557915025,22.0,
9082471023498196477,1.0,
9083320202981516629,638.0,31.0
9086068497709357630,32.0,3.0
9089506235427742429,2.0,3.0
9090111861485509897,1.0,
9090651429058069488,173.0,6.0
9094176483829434241,13.0,
9095593846831442192,12.0,1.0
9095736296700432401,307.0,7.0
9096252956423139542,2.0,
9097573162255031942,8.0,1.0
9097711841909151243,22.0,
9100821472244389691,2.0,
9103597315936893399,178.0,6.0
9105606845497098651,208.0,3.0
9106125041602011728,53.0,1.0
9107304110115163182,88.0,2.0
9107805376609539890,1.0,
9108363309420439598,8.0,
9109408741803581738,35.0,
9109993095771347051,12.0,3.0
9113406729378011413,2.0,
9116177947869412999,1172.0,47.0
9121504618402448977,44.0,
9124708542012855638,10.0,3.0
9125263892668254137,34.0,7.0
9130077544333275089,48.0,3.0
9137348976856489524,4.0,
9140558554348813532,2.0,
9152753013622343100,132.0,8.0
9154259250601402435,30.0,
9157496572059294677,2.0,
9159793738423368871,24.0,
9160280656200603849,3.0,2.0
9162120967633774884,9.0,
9162421750060327622,16.0,1.0
9164454715431435757,4.0,
9165558381090479192,41.0,
9172888071592101001,60.0,3.0
9173645083980953222,37.0,5.0
9174163934763497977,10.0,
9175152035698282061,13.0,1.0
9175882744446484236,10.0,2.0
9176391069062240275,184.0,6.0
9179447922513382955,2.0,
9181902052771073625,17.0,
9182483786109216327,1752.0,74.0
9182718868596281873,33.0,
9184432204230126933,1.0,
9192086814700719402,2.0,
9192391329409160174,10.0,1.0
9192413323242686451,17.0,1.0
9193347555831192440,88.0,14.0
9193619024223688849,3.0,
9194769383005388809,4.0,
9198443935714832595,145.0,16.0
9201003311723164907,2.0,
9204427904940876677,23.0,
9204944023469804133,3.0,
9207122042062468346,16.0,2.0
9208074232025895234,2.0,
9220773365668429527,219.0,9.0
