,shop_score_description,shop_score_description
0.9454312306101345,45.0,
0.9454545454545455,10.0,
0.9454662379421224,5.0,
0.9455030303030304,1.0,
0.9455172413793104,15.0,
0.945538664904164,1.0,
0.9455537720706262,1.0,
0.9455555555555556,11.0,
0.9455618850336612,3.0,
0.9455637616937468,1.0,
0.9455652439957168,45.0,
0.9455670103092784,9.0,
0.9455804032202572,19.0,
0.9455813953488372,1.0,
0.9455954088952654,1.0,
0.9456544002184748,4.0,
0.9456684491978607,2.0,
0.9456706281833618,2.0,
0.9456826568265684,64.0,
0.945687564946311,2.0,
0.9456931425752344,1.0,
0.9456967406707606,5.0,
0.9456976917349218,164.0,
0.9457142857142856,2.0,
0.945722713864307,2.0,
0.9457268722466959,11.0,
0.9457302474062249,2.0,
0.9457391304347826,3.0,
0.9457429931253304,12.0,
0.9457466732380484,1.0,
0.9457624414081978,,10.0
0.9457631891582698,,16.0
0.9457668711656442,7.0,
0.9457719958918178,3.0,
0.945774647887324,1.0,
0.94578073089701,4.0,
0.9457903926221071,12.0,
0.94579887697805,,3.0
0.9458150296552176,67.0,
0.9458173775671406,16.0,
0.9458307210031348,10.0,
0.9458338538413492,73.0,
0.9458360484816891,78.0,
0.9458468791435446,20.0,
0.9458485139022051,5.0,
0.9458580484993572,79.0,
0.9458593436034829,,24.0
0.9458668022369091,31.0,
0.9458753709198812,,1.0
0.9458823529411766,4.0,
0.9458948971820258,3.0,
0.94590332163111,18.0,
0.9459268736112048,17.0,
0.9459297107566536,97.0,
0.9459303158580266,52.0,
0.9459310344827588,3.0,
0.9459360730593608,4.0,
0.9459517426273458,1.0,
0.9459555555555554,3.0,
0.9459610245714658,9.0,
0.9459682343051808,30.0,
0.945968253968254,5.0,
0.9459687971816809,29.0,
0.945974025974026,9.0,
0.9459747243882763,13.0,
0.9459816085243028,206.0,
0.9459826640721741,54.0,
0.9459876543209876,3.0,
0.9459911525029104,11.0,
0.9460013559322034,20.0,
0.94600881684998,67.0,
0.946009244992296,1.0,
0.9460124843945068,60.0,
0.9460240963855422,2.0,
0.94603550295858,3.0,
0.9460408658709288,16.0,
0.9460422087308472,8.0,
0.946051282051282,1.0,
0.9460564890954596,15.0,
0.9460587461639632,4.0,
0.9460727176688088,70.0,
0.9460892421302959,15.0,
0.9461028787163756,32.0,
0.946107226107226,1.0,
0.9461094860008356,1.0,
0.9461139896373056,1.0,
0.9461164962205424,89.0,
0.946121492284654,47.0,
0.9461288127204108,80.0,
0.9461335122442134,13.0,
0.946138613861386,3.0,
0.9461456483126112,2.0,
0.9461556596645004,85.0,
0.9461726406229024,24.0,
0.9461744966442952,5.0,
0.9461803972647348,37.0,
0.946184229220933,7.0,
0.9461922315308452,75.0,
0.9462005090931396,69.0,
0.9462024736601008,31.0,
0.946215644820296,1.0,
0.946224525043178,5.0,
0.9462330623306234,2.0,
0.9462380282633448,14.0,
0.9462388840453356,10.0,
0.9462432334897148,3.0,
0.9462483287280504,36.0,
0.94625,15.0,
0.9462539570875834,6.0,
0.9462605210420842,11.0,
0.9462651565622916,10.0,
0.9462664624808576,29.0,
0.9462671570826232,25.0,
0.9462923976608186,3.0,
0.9463013698630136,2.0,
0.94630156903132,13.0,
0.9463105175292156,3.0,
0.9463114071606992,,7.0
0.9463188714399788,,6.0
0.9463267557298688,10.0,
0.9463291139240506,,1.0
0.9463354037267082,4.0,
0.9463424920920424,13.0,
0.9463517329910139,34.0,
0.9463525716529252,2.0,
0.9463574778530484,43.0,
0.9463722397476341,1.0,
0.9463818424566088,2.0,
0.9463844797178133,1.0,
0.9463863737098714,17.0,
0.946397201710066,3.0,
0.9464020567407876,53.0,
0.9464055871026696,,9.0
0.9464060417592182,,1.0
0.9464077669902912,2.0,
0.9464114832535886,3.0,
0.9464377682403432,,2.0
0.9464389410760036,8.0,
0.9464413389665258,3.0,
0.9464462809917356,,4.0
0.9464853347839886,41.0,
0.9464926590538336,3.0,
0.9465095729013256,7.0,
0.9465115567120772,29.0,
0.9465142857142856,1.0,
0.9465259454705366,2.0,
0.946532258064516,40.0,
0.9465331664580728,20.0,
0.946542754316432,40.0,
0.9465679012345678,7.0,
0.9465682656826568,3.0,
0.9465729349736379,18.0,
0.9465921341585146,,3.0
0.9466077348066296,3.0,
0.9466200873362448,8.0,
0.9466232709519936,6.0,
0.9466326628199816,,9.0
0.9466339969372128,32.0,
0.9466435084672168,,3.0
0.9466458170445662,3.0,
0.9466467513069454,6.0,
0.9466503742171988,46.0,
0.9466666666666668,111.0,
0.9466747905559788,,11.0
0.9466835443037976,6.0,
0.9466908103214124,2.0,
0.9467000312793244,8.0,
0.9467002518891688,9.0,
0.9467367038739328,63.0,
0.9467426942266572,5.0,
0.9467477511719248,10.0,
0.9467663551401868,1.0,
0.9467708333333332,29.0,
0.9467816821007232,8.0,
0.9468051948051948,21.0,
0.9468054110301768,,4.0
0.9468058273537724,9.0,
0.9468108108108108,4.0,
0.9468293923213832,12.0,
0.9468385433451498,12.0,
0.9468627450980394,,3.0
0.9468702290076336,1.0,
0.9468731182795699,5.0,
0.946874189364462,2.0,
0.9468921775898521,1.0,
0.946906474820144,14.0,
0.9469158878504672,2.0,
0.9469306930693068,11.0,
0.9469316770186336,6.0,
0.9469321717486,9.0,
0.9469383596535914,6.0,
0.946952636282395,9.0,
0.946954177897574,15.0,
0.9469565217391304,1.0,
0.9469642857142856,8.0,
0.9469714285714286,1.0,
0.946974595842956,2.0,
0.9469875057843592,1.0,
0.9469981354878808,9.0,
0.947,7.0,
0.9470114942528736,5.0,
0.9470177031320928,11.0,
0.9470196337966028,8.0,
0.9470198675496688,2.0,
0.9470235818992988,11.0,
0.9470255580718214,,5.0
0.9470264765784112,,4.0
0.9470270270270272,3.0,
0.9470383275261324,2.0,
0.9470410312041352,8.0,
0.947044812496538,1.0,
0.9470460424211072,9.0,
0.9470531400966185,4.0,
0.9470562956596476,3.0,
0.9470652715495766,1.0,
0.9470663592108636,14.0,
0.9470698088039128,3.0,
0.9470722433460076,1.0,
0.9470830159939072,23.0,
0.9470866141732284,,2.0
0.9470877371705079,8.0,
0.9470933608619913,18.0,
0.9471004149377592,6.0,
0.9471020408163268,2.0,
0.9471055179090032,8.0,
0.9471074380165291,9.0,
0.9471143329517996,17.0,
0.9471148459383754,,1.0
0.9471192496650293,16.0,
0.9471471471471472,3.0,
0.9471521456436932,2.0,
0.9471693952924316,3.0,
0.9471698113207548,1.0,1.0
0.9471765455704272,38.0,
0.9471801454856654,5.0,
0.9471844660194176,4.0,
0.9471879164815638,2.0,
0.9472081218274112,27.0,
0.947216494845361,5.0,
0.9472183908045976,4.0,
0.9472222222222224,1.0,
0.9472309770373706,12.0,
0.9472340425531915,9.0,
0.9472411729503292,3.0,
0.9472421234354768,3.0,
0.9472516129032258,34.0,
0.947260678287019,2.0,
0.9472653756118324,,6.0
0.9472672075950764,3.0,
0.9472727272727272,1.0,
0.9472777598970068,12.0,
0.9472840605520928,6.0,
0.9472844272844274,5.0,
0.9472950047125352,5.0,
0.9473469387755102,,1.0
0.9473473108477668,13.0,
0.9473495518565942,5.0,
0.9473665480427048,2.0,
0.9473740053050396,1.0,
0.9473750562809544,11.0,
0.947403314917127,6.0,
0.9474048442906576,3.0,
0.9474238122279008,26.0,
0.947442515251056,7.0,
0.9474496143319232,12.0,
0.9474509803921568,21.0,
0.9474560592044404,1.0,
0.9474595992243052,4.0,
0.9474626865671644,3.0,
0.9474653402476454,10.0,
0.9474669020300088,6.0,
0.9475098814229248,2.0,
0.9475143038779404,1.0,
0.9475256592452236,17.0,
0.9475398535114176,5.0,
0.9475409836065574,4.0,
0.947551867219917,3.0,
0.9475528700906344,1.0,
0.947572156196944,,1.0
0.9475753604193972,3.0,
0.9475898801597872,1.0,
0.9475973154362416,1.0,
0.9476010781671159,1.0,
0.9476363636363636,,1.0
0.9476579925650556,15.0,
0.9476715339927776,8.0,
0.9476884631403582,11.0,
0.9477097791798108,21.0,
0.9477147016011644,11.0,
0.9477206851119896,4.0,
0.9477333333333332,,1.0
0.94773360344391,3.0,
0.9477668505636844,9.0,
0.9477901977644024,5.0,
0.9477906976744186,13.0,
0.9477928607340372,1.0,
0.947793710691824,2.0,
0.9478014184397164,6.0,
0.9478029294274302,2.0,
0.9478128950695324,1.0,
0.9478260869565218,4.0,
0.9478374369623256,4.0,
0.9478481012658226,3.0,
0.9478516102731348,1.0,
0.9478518518518521,1.0,
0.947866473149492,4.0,
0.9478675496688742,1.0,
0.947874360847334,11.0,
0.9478787878787878,3.0,
0.9478851786760398,7.0,
0.9478983833718244,1.0,
0.947906976744186,,1.0
0.9479198512703986,25.0,
0.9479314888010542,4.0,
0.9479432624113476,15.0,
0.9479823788546256,4.0,
0.9480104712041884,6.0,
0.948020220777881,9.0,
0.9480262199563,3.0,
0.948034188034188,9.0,
0.9480346620450606,5.0,
0.9480519480519479,1.0,
0.9480581011158906,1.0,
0.9480628272251309,1.0,
0.9480660038946398,4.0,
0.9480677174547578,4.0,
0.9480701754385964,2.0,
0.948072214152314,,2.0
0.9480965147453082,8.0,
0.9481118881118882,15.0,
0.9481269446172992,22.0,
0.9481278538812784,7.0,
0.9481318681318682,19.0,
0.9481343053701612,13.0,
0.9481379310344829,3.0,
0.9481412165036154,1.0,
0.9481518987341772,1.0,
0.9481564245810056,1.0,
0.9481568828505512,5.0,
0.9481690140845072,43.0,
0.9481786941580757,3.0,
0.9481804043545878,2.0,
0.9481819110884008,5.0,
0.9481904761904764,1.0,
0.9482014388489208,17.0,
0.9482174462705436,2.0,
0.9482199326736712,22.0,
0.9482215743440232,1.0,
0.948262676641729,7.0,
0.9482747068676718,11.0,
0.9482877148313176,,1.0
0.9482889733840304,1.0,
0.9482926829268292,8.0,
0.9482969432314412,2.0,
0.948304322315666,9.0,
0.9483213744315312,4.0,
0.9483238568110834,1.0,
0.9483333333333333,2.0,
0.9483391405342624,7.0,
0.9483497154681844,8.0,
0.9483508771929824,1.0,
0.9483605150214592,4.0,
0.9483687366602298,2.0,
0.9483714240051142,5.0,
0.94838209148214,3.0,
0.9483838186437366,40.0,
0.9483870967741936,1.0,
0.9483898009081384,2.0,
0.948408163265306,4.0,
0.948408898901718,1.0,
0.948416754876758,4.0,
0.948420208500401,7.0,
0.948436018957346,2.0,
0.9484444444444444,2.0,
0.9484599219453618,6.0,
0.9484659452577976,3.0,
0.9484674597620713,1.0,
0.9484765342960289,,2.0
0.9484794851166533,7.0,
0.9484931506849316,3.0,
0.9485010513667768,2.0,
0.9485038274182324,5.0,
0.9485057471264368,,1.0
0.948510515701527,1.0,
0.9485106382978724,4.0,
0.948511094108646,,1.0
0.9485148514851484,5.0,
0.9485217391304348,1.0,
0.9485334178017106,2.0,
0.9485445399967548,,6.0
0.9485522706491925,6.0,
0.9485561497326204,2.0,
0.9485614280714036,2.0,
0.9485615469265841,1.0,
0.94859437751004,10.0,
0.9485985447643149,8.0,
0.948599739243807,9.0,
0.94860103626943,10.0,
0.9486054431185802,3.0,
0.9486071631608868,3.0,
0.9486161879895564,1.0,
0.9486346863468637,8.0,
0.9486360507424524,50.0,
0.948641975308642,1.0,
0.9486616014026884,4.0,
0.9486792452830188,2.0,
0.9486938159879336,8.0,
0.9486942148760332,6.0,
0.9486995916997594,6.0,
0.9487228915662652,1.0,
0.9487235198261814,20.0,
0.9487240356083086,8.0,
0.9487258687258688,3.0,
0.948732207878186,16.0,
0.9487442652674378,4.0,
0.9487457627118644,6.0,
0.9487544483985766,16.0,
0.9487581699346406,3.0,
0.9487719298245614,1.0,
0.9487759288807842,,4.0
0.9487777501862428,43.0,
0.9487784330244312,7.0,
0.9487788778877888,16.0,
0.9487807047892058,43.0,
0.9487877335888836,3.0,
0.9487884267631104,,4.0
0.9487981053878034,2.0,
0.9488,10.0,
0.9488047512991836,11.0,
0.9488235294117646,18.0,
0.9488415199258572,1.0,
0.9488467153284672,2.0,
0.9488597097442986,6.0,
0.9488609149524104,,1.0
0.9488780487804878,52.0,
0.9488939051918736,,1.0
0.9489050750029528,11.0,
0.9489058996365888,12.0,
0.9489075630252102,5.0,
0.9489098712446352,9.0,
0.9489156626506025,3.0,
0.9489167616875712,1.0,
0.9489212827988338,2.0,
0.948923076923077,1.0,
0.9489655172413792,2.0,
0.9489816360601002,,1.0
0.9489816893678592,28.0,
0.9489855072463768,1.0,
0.9489857393044784,34.0,
0.9489866534849234,7.0,
0.948987509105134,3.0,
0.948994923857868,10.0,
0.9489974293059128,3.0,
0.9489983530468632,5.0,
0.9490430971512052,3.0,
0.9490436436647998,,5.0
0.9490493785690292,8.0,
0.949050279329609,4.0,
0.9490557676392856,8.0,
0.9490582959641256,1.0,
0.9490589270008796,4.0,
0.9490726817042608,2.0,1.0
0.9490773730390852,5.0,
0.9490909090909091,3.0,
0.9491036906854132,,2.0
0.9491042047531992,15.0,
0.9491112353269984,6.0,
0.9491147540983608,1.0,
0.949115921505159,,16.0
0.9491454272863568,7.0,
0.9491483757682178,,1.0
0.9491502215062424,21.0,
0.9491533742331288,,1.0
0.9491543917075832,6.0,
0.949158878504673,1.0,
0.9491621327529924,27.0,
0.9491629654936796,4.0,
0.9491662555500742,5.0,
0.9491745036572624,1.0,
0.9491845493562232,2.0,
0.949184935356942,2.0,
0.9491891891891892,1.0,
0.9491985043082424,4.0,
0.9492008639308857,6.0,
0.9492063492063492,8.0,
0.949207756232687,7.0,
0.9492173913043478,2.0,
0.9492257360959652,2.0,
0.9492282527881042,5.0,
0.9492406061136902,117.0,
0.94924238652394,14.0,
0.9492448886869604,127.0,
0.9492587137947964,2.0,
0.9492654545454544,5.0,
0.9492851691681504,4.0,
0.9492857142857144,1.0,
0.9492925863044708,45.0,
0.9492936802973976,2.0,
0.9493034238488784,7.0,
0.9493044822256568,,5.0
0.949304556354916,1.0,
0.9493045839848572,,23.0
0.949304881991594,2.0,
0.9493080844865258,2.0,
0.9493119779557392,91.0,
0.949313732624991,8.0,
0.9493138686131386,4.0,
0.9493189189189192,1.0,
0.9493212669683256,,2.0
0.9493215739484396,115.0,
0.9493237459339154,,4.0
0.949328968903437,1.0,
0.9493308829671708,97.0,
0.949330911292764,1.0,
0.9493496932515336,13.0,
0.9493587674247984,4.0,
0.9493640218049668,5.0,
0.9493659621802004,3.0,
0.9493670886075948,1.0,6.0
0.9493902330149092,159.0,
0.9493939393939396,1.0,
0.9494017094017096,8.0,
0.9494045447006136,27.0,
0.9494072043112414,38.0,
0.949408224674022,8.0,
0.94941099949411,4.0,
0.9494167371090451,14.0,
0.949422146313692,60.0,
0.9494258373205742,2.0,
0.9494300518134716,10.0,
0.9494351145038168,1.0,
0.9494423791821562,6.0,
0.9494461404273876,19.0,
0.9494492753623188,4.0,
0.9494508147254076,2.0,
0.9494557702535013,4.0,
0.9494648797642812,49.0,
0.9494736842105262,31.0,
0.9494781032344244,43.0,
0.9494857142857144,1.0,
0.9494885361552028,43.0,
0.949501661129568,2.0,
0.9495115373089602,1.0,
0.94951871657754,10.0,
0.9495215537659878,8.0,
0.9495269239154132,11.0,
0.9495495495495496,2.0,
0.9495691460960284,28.0,
0.9495734597156398,164.0,
0.9495780774249674,10.0,
0.9495798319327732,3.0,
0.9495929203539824,1.0,
0.9495990078544854,1.0,
0.9496071411523224,33.0,
0.9496099290780142,4.0,
0.9496118340562784,20.0,
0.949612975750763,1.0,
0.9496139288417866,5.0,
0.9496170212765958,3.0,
0.9496220371556694,1.0,
0.9496367679762788,123.0,
0.9496372540881548,17.0,
0.9496409790300592,19.0,
0.9496509065055104,,1.0
0.9496798493408662,6.0,
0.9496864111498258,9.0,
0.9496907216494844,14.0,
0.9496989966555184,3.0,
0.9497033158813264,9.0,
0.9497142857142856,13.0,
0.9497191977077364,4.0,
0.9497443389335279,16.0,
0.9497462608825062,6.0,
0.949748045178106,7.0,
0.9497605893186004,1.0,
0.9497652824348723,19.0,
0.9497683215130024,7.0,
0.9497718821113394,12.0,
0.9497746014293568,8.0,
0.949782754330558,,12.0
0.9497842968075928,20.0,
0.9497939778129952,7.0,
0.9497949138638228,2.0,
0.9497958506224068,18.0,
0.9498123324396784,18.0,
0.9498150404252964,12.0,
0.9498203923735841,,2.0
0.9498224852071008,,1.0
0.9498230088495576,4.0,
0.9498335183129856,10.0,
0.9498341994555805,6.0,
0.9498373983739838,9.0,
0.9498415417558888,23.0,
0.9498527276498652,9.0,
0.9498549042367964,6.0,
0.9498565932144108,5.0,
0.9498707224334602,6.0,
0.9498712446351932,4.0,
0.9498872785829308,3.0,
0.9498924000453052,6.0,
0.9498989898989899,1.0,
0.9499013157894738,,7.0
0.9499015813336282,16.0,
0.9499035328690986,19.0,
0.9499071729957806,25.0,
0.9499105545617176,1.0,
0.9499248120300752,10.0,
0.9499326950421841,3.0,
0.949934583515046,9.0,
0.9499366515837104,5.0,
0.9499469777306468,22.0,
0.9499483325504932,4.0,
0.949950837430214,11.0,
0.9499628345930596,25.0,
0.9499628739899542,9.0,
0.9499638989169676,1.0,
0.9499651411222308,5.0,
0.9499669343410486,7.0,
0.949978401727862,3.0,
0.9499836333878888,16.0,
0.9499880508891544,,4.0
0.9499943381270526,,2.0
0.95,33.0,
0.950015435501654,14.0,
0.9500245298446444,5.0,
0.950050117363446,18.0,
0.9500545732372844,12.0,
0.9500782122905028,2.0,
0.950086455331412,15.0,
0.9500886802295252,16.0,
0.950096463022508,12.0,
0.9501004669591058,9.0,
0.9501075268817204,,4.0
0.9501119023397762,11.0,
0.9501163521779974,2.0,
0.9501258894362344,4.0,
0.9501307465204556,5.0,
0.9501326143179444,13.0,
0.950138133110088,9.0,
0.9501395348837208,4.0,
0.9501410896784106,,2.0
0.9501462989478926,20.0,
0.9501463716631536,5.0,
0.9501488897164596,5.0,
0.9501492537313434,7.0,
0.9501502687287486,13.0,
0.9501617689845796,2.0,
0.9501627008039508,4.0,
0.9501664143042404,5.0,
0.9501733615221988,4.0,
0.9501742551995502,1.0,
0.9501829848953224,1.0,
0.9501861252115058,6.0,
0.9501871101871102,16.0,
0.9501886792452832,,1.0
0.9501962757926524,27.0,
0.95020030816641,,1.0
0.9502105755732336,6.0,
0.9502136167526044,8.0,
0.9502192580241766,7.0,
0.950228013029316,2.0,
0.9502349336057204,11.0,
0.9502439024390246,8.0,
0.9502466793168882,10.0,
0.9502521008403362,1.0,
0.9502563732216364,1.0,
0.9502619149849724,1.0,
0.9502670025188916,2.0,
0.950285406569736,,1.0
0.9502898241116572,4.0,
0.9502943471168168,5.0,
0.950299727520436,5.0,
0.9503052064631958,13.0,
0.9503157894736842,20.0,
0.9503448275862068,122.0,
0.9503560428729828,15.0,
0.9503589743589744,3.0,3.0
0.950362473347548,,5.0
0.9503636363636364,12.0,
0.9503743315508022,13.0,
0.950378787878788,10.0,
0.9503797468354432,1.0,
0.9503839732888149,6.0,
0.9503841173931808,3.0,
0.9503858056529813,16.0,
0.9503983656792644,7.0,
0.9504008117706748,5.0,
0.9504177323103152,6.0,
0.9504225352112676,1.0,
0.9504602510460252,9.0,
0.9504629629629628,5.0,
0.9504695652173912,8.0,
0.950472477647358,17.0,
0.9504761904761904,1.0,
0.9504810996563576,8.0,
0.9504891922639364,2.0,
0.9505008077544428,20.0,
0.95050736497545,16.0,
0.9505235908141962,7.0,
0.9505397684558714,18.0,
0.95055134041477,22.0,
0.95055330634278,1.0,
0.9505557591303286,,5.0
0.9505732484076436,3.0,
0.9505745914602004,21.0,
0.9505887502735828,14.0,
0.9505957931820536,,13.0
0.9506238185255198,7.0,
0.9506323185011708,,3.0
0.9506346483704976,21.0,
0.950648148148148,4.0,
0.9506603773584904,29.0,
0.9506766917293232,,9.0
0.950686443601242,25.0,
0.9506877228731534,20.0,
0.9506902086677368,10.0,
0.9506984387838948,42.0,
0.950701165317006,7.0,
0.9507049292042099,9.0,
0.9507192575406034,1.0,
0.9507263219058688,1.0,
0.9507368421052632,3.0,
0.9507374279467302,7.0,
0.950738285714286,10.0,
0.9507396870554764,8.0,
0.9507435387673956,28.0,
0.9507546424338208,3.0,
0.950757128810226,17.0,
0.9507616011335459,,7.0
0.9507623318385648,8.0,
0.9507644787644788,24.0,
0.9507692307692308,34.0,
0.9507972665148064,,2.0
0.9508032366291692,33.0,
0.950806436376232,1.0,
0.950811744386874,4.0,
0.9508322111500136,9.0,
0.9508379888268156,9.0,
0.9508407040114356,7.0,
0.950843373493976,30.0,
0.9508713692946058,14.0,
0.950881688018086,1.0,
0.9508954635108482,,1.0
0.9508974010685504,1.0,
0.9509044536001571,18.0,
0.9509226932668328,25.0,
0.9509264784637748,27.0,
0.9509401031336769,4.0,
0.9509554140127391,17.0,
0.9509628933771724,7.0,
0.9509881422924902,8.0,
0.9509934924078092,,6.0
0.9510015898251194,7.0,
0.9510016117890858,,3.0
0.9510050103153552,18.0,
0.9510168726879004,9.0,
0.9510303030303032,3.0,
0.951046569854782,29.0,
0.951066028708134,8.0,
0.9510669546436286,14.0,
0.9510891089108909,2.0,
0.9510895052902488,,2.0
0.9510993843447668,22.0,
0.9511111111111112,21.0,
0.9511264367816092,15.0,
0.951130858535187,18.0,
0.9511450381679388,1.0,
0.9511492281303602,5.0,
0.9511545988258316,2.0,
0.9511908646003262,12.0,
0.9511977715877438,4.0,
0.9511983692736832,49.0,
0.9512009237875291,25.0,
0.9512297426120117,19.0,
0.9512356979405034,17.0,
0.9512364558518404,17.0,
0.9512523364485984,2.0,
0.9512628925051568,15.0,
0.9512653975363944,20.0,
0.9512715855572996,,2.0
0.9512769679300292,26.0,
0.9512881806108896,1.0,
0.9512915129151291,,1.0
0.9512947658402204,2.0,
0.9512957222566648,1.0,
0.9512998040496408,10.0,
0.9513002915451896,4.0,
0.9513026201415622,60.0,
0.9513043478260871,2.0,1.0
0.9513142208345162,2.0,
0.9513286713286712,,10.0
0.951338311315336,,6.0
0.9513657407407408,5.0,
0.951372549019608,8.0,
0.9513749850674952,78.0,
0.9513853317811408,3.0,
0.9513900293255132,3.0,
0.9513953813855844,5.0,
0.9513987473903966,25.0,
0.9514165497896214,120.0,
0.9514170040485831,13.0,
0.9514285714285716,,1.0
0.9514385150812066,15.0,
0.9514550343591276,34.0,
0.9514606741573036,19.0,
0.9514635838150288,11.0,
0.95146771037182,7.0,
0.9514705035971224,12.0,
0.9514754098360656,2.0,
0.9514814248585844,,3.0
0.9515193133047212,28.0,
0.9515465297924572,11.0,
0.9515476958822772,61.0,
0.9515711186860859,13.0,
0.9515754001684921,5.0,
0.9515867158671588,1.0,
0.9515897435897436,4.0,
0.9515915915915916,28.0,
0.9516011080332408,12.0,
0.9516044595249636,2.0,
0.9516083916083916,17.0,
0.9516088888888891,34.0,
0.9516269096756902,75.0,
0.9516279069767444,1.0,
0.9516347933374458,2.0,
0.9516412859560068,16.0,
0.9516515871798804,7.0,
0.9516528162511544,69.0,
0.9516592724046139,23.0,
0.9516607773851592,16.0,
0.9516631578947371,,9.0
0.951663782447466,30.0,
0.9516702203269368,2.0,
0.9516758747697976,2.0,
0.9516850937034425,13.0,
0.9516871063970832,3.0,
0.9516939890710384,6.0,
0.9516981132075472,1.0,
0.9517090909090908,,1.0
0.9517102615694166,2.0,
0.9517114278963534,13.0,
0.9517130214917826,4.0,
0.951714096624752,1.0,
0.9517214700193424,9.0,
0.9517217732059758,2.0,
0.9517231294174996,3.0,
0.9517305329898952,17.0,
0.9517355371900826,30.0,
0.9517395727365208,,1.0
0.9517561461285136,9.0,
0.951758402338042,4.0,
0.9517647058823528,1.0,
0.9517744209466265,96.0,
0.95177487040237,5.0,
0.9517770034843204,25.0,
0.9517803827271818,104.0,
0.951780821917808,11.0,
0.951783080948228,11.0,
0.9517903930131004,2.0,4.0
0.9517985611510792,23.0,
